X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
17.1271,40.2713,train,0.09317765425580325,87.74902948797151,0.7306127073620591
85.0809,16.9308,train,0.052400865844033175,53.13964218270611,0.6039972756983845
18.8008,40.9082,train,0.0826461976107707,84.23669538350296,0.7063649372471142
0.3109,34.0248,train,0.05866785954383223,61.91997460408878,0.6306758995282172
0.3763,33.9366,train,0.059234507370305056,63.4352252965692,0.6329119902433595
14.3953,37.7676,train,0.11918333393530835,96.70050066547233,0.7762401231182804
43.862,-14.9175,train,0.04356091312076434,51.25101952020197,0.5590693062578471
91.924,43.8602,train,0.01467462706331864,20.69280341127334,0.2992955654215341
18.8303,40.9179,train,0.0826461976107707,84.23669538350296,0.7063649372471142
19.305,41.0393,train,0.0826461976107707,84.23669538350296,0.7063649372471142
107.0275,22.5215,train,0.15532496429745732,100.0,0.8188751337035298
98.1414,46.0907,train,0.13500870127623008,100.0,0.797148162225765
6.4522,35.4152,train,0.012807399218788474,19.824447156654188,0.2715542043417535
18.8653,40.9169,train,0.0826461976107707,84.23669538350296,0.7063649372471142
18.8567,40.9164,train,0.0826461976107707,84.23669538350296,0.7063649372471142
98.1547,46.0957,train,0.13500870127623008,100.0,0.797148162225765
22.6086,33.5613,train,0.05384617901009847,53.44843237152161,0.6104863266343494
