X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-3.1882,-58.9868,train,Infinity,100.0,NaN
-34.0196,-45.5096,train,0.0,0.0,0.0
64.1849,55.1534,train,Infinity,100.0,NaN
-18.0572,5.0463,train,0.0,0.0,0.0
118.3176,-58.3883,train,Infinity,100.0,NaN
89.7819,22.4683,train,0.0,0.0,0.0
118.2538,-58.3227,train,Infinity,100.0,NaN
118.269,-58.3267,train,Infinity,100.0,NaN
15.1137,27.9758,train,0.0,0.0,0.0
90.3889,21.6403,train,0.0,0.0,0.0
118.273,-58.3286,train,Infinity,100.0,NaN
-19.4187,3.1,train,Infinity,100.0,NaN
-34.1708,-44.33,train,Infinity,100.0,NaN
-5.649,-59.4802,train,Infinity,100.0,NaN
-3.1265,-60.2977,train,Infinity,100.0,NaN
-35.4933,-47.6342,train,0.0,0.0,0.0
13.6961,24.814,train,0.0,0.0,0.0
