species,X,Y,PC1,PC2,PC3
insect.M.distribution230t5.3_PA1_RUN1,-3.1882,-58.9868,5840.44445577573,-7605.82161052644,428.593665166027
insect.M.distribution230t5.3_PA1_RUN1,-34.0196,-45.5096,5794.38380496269,-302.668291293304,-1135.1967817551
insect.M.distribution230t5.3_PA1_RUN1,64.1849,55.1534,-527.905377396918,-7414.54698700279,2159.82484340582
insect.M.distribution230t5.3_PA1_RUN1,-18.0572,5.0463,6626.31471984388,-4758.00763410266,-347.555333486952
insect.M.distribution230t5.3_PA1_RUN1,118.3176,-58.3883,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t5.3_PA1_RUN1,89.7819,22.4683,3163.66762655992,3892.67217205726,-928.746782554539
insect.M.distribution230t5.3_PA1_RUN1,118.3176,-58.3883,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t5.3_PA1_RUN1,118.2538,-58.3227,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t5.3_PA1_RUN1,118.269,-58.3267,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t5.3_PA1_RUN1,15.1137,27.9758,3574.37808923981,3233.29434703745,-1107.0328426432
insect.M.distribution230t5.3_PA1_RUN1,90.3889,21.6403,2775.38508051409,3929.14382829546,-782.56969490711
insect.M.distribution230t5.3_PA1_RUN1,118.273,-58.3286,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t5.3_PA1_RUN1,-19.4187,3.1,6785.91893560945,-6675.76724334623,-7.15816032900473
insect.M.distribution230t5.3_PA1_RUN1,-3.1882,-58.9868,5840.44445577573,-7605.82161052644,428.593665166027
insect.M.distribution230t5.3_PA1_RUN1,-34.1708,-44.33,5471.36879464108,1194.20581956376,-1167.69998069035
insect.M.distribution230t5.3_PA1_RUN1,-5.649,-59.4802,5804.99090209075,-7323.93164719454,432.061570677864
insect.M.distribution230t5.3_PA1_RUN1,-3.1882,-58.9868,5840.44445577573,-7605.82161052644,428.593665166027
insect.M.distribution230t5.3_PA1_RUN1,-3.1265,-60.2977,5329.00056011016,-8200.13376553501,755.123115225966
insect.M.distribution230t5.3_PA1_RUN1,-35.4933,-47.6342,5784.60192624035,-1414.81553415251,-883.408035112839
insect.M.distribution230t5.3_PA1_RUN1,15.1137,27.9758,3574.37808923981,3233.29434703745,-1107.0328426432
insect.M.distribution230t5.3_PA1_RUN1,13.6961,24.814,3059.74636660402,195.166237899296,387.732540201492
insect.M.distribution230t5.3_PA1_RUN1,-34.0196,-45.5096,5794.38380496269,-302.668291293304,-1135.1967817551
