background,x,y,PC1,PC2,PC3
background,15.7,86.1,5009.80178501467,3650.0876136621,-2398.07943179033
background,-51.7,85.5,5425.69520889615,3667.84528141348,-2303.46701420236
background,-14.3,85.5,4886.24296521752,3665.77146930923,-2327.51402910181
background,-27.9,85.3,4972.68122861175,3687.79938196488,-2229.95734555502
background,119.1,85.1,-11603.9682769174,4411.8359847819,320.997642402519
background,87.7,84.1,-4606.87221544566,3692.59392377462,-2583.78469505283
background,-53.7,76.9,5228.29753236938,3445.03623146971,-2214.11203023639
background,65.9,75.3,-10721.5463515279,-5993.4176486862,1286.52908148679
background,-49.5,75.1,5123.62640395818,3696.16255419544,-2189.70046979072
background,0.900000000000006,74.1,5569.35084222133,1702.18082876498,-1833.13965137507
background,20.3,64.7,4634.53043130324,-2120.14088642706,-1112.03683901221
background,45.7,61.9,-481.238948975798,1545.64833274572,-914.804446773394
background,-22.7,57.3,6072.73892694428,3723.18798220075,-2010.67165672383
background,78.7,55.9,-964.421499977606,2700.51198349621,103.703982338064
background,77.3,44.5,2097.97159640399,-3480.25720746605,1112.86186704919
background,-3.5,36.9,-6405.23069211463,-6755.61524380922,6177.24292938667
background,40.5,36.3,2426.947138093,3543.94745767092,-764.740556250777
background,-7.29999999999998,35.5,-7242.604917913,97.351289463963,5777.66897814772
background,-15.7,32.3,-4509.71125161345,3667.71352576664,2666.613580982
background,22.3,31.3,639.050704024299,2195.90723782498,-398.811123139789
background,106.1,26.1,1294.83345448902,-227.231104335559,1468.46855597184
background,13.3,25.3,3059.74636660402,195.166237899296,387.732540201492
background,-31.9,23.9,2083.32360316084,2244.11765510184,494.524943003273
background,6.90000000000001,15.7,3095.36584714304,1981.50205100744,586.853688100076
background,92.1,15.5,4250.12374466846,3159.45178348307,-1117.99718715766
background,-48.7,15.3,3574.85064178371,641.00348553261,655.619763770636
background,99.5,12.1,4452.12965584791,1955.83443278402,-591.230235080686
background,-15.3,10.9,5466.62330553738,-2518.57797796443,19.8782748827024
background,82.7,7.3,6590.20115351405,-1820.84299202175,-1046.33300125998
background,23.5,2.3,6877.94187339514,2975.21923832629,-2191.32921002717
background,-21.1,0.699999999999989,6808.74704995675,-4080.94597288049,-594.712901832646
background,18.5,-9.10000000000001,5264.34371247401,-683.085029950112,-684.026978291917
background,21.1,-12.5,3970.10976042743,1265.52749362495,232.817351532219
background,21.1,-16.9,3239.82913777717,978.072720654986,568.138006581342
background,-30.7,-17.1,3058.80211218146,3216.93281376248,286.787738525195
background,-17.5,-17.1,3024.86017646033,-735.000672832872,1270.34773210427
background,-1.5,-17.1,3049.61205311894,128.843497550969,1065.98824843768
background,-42.5,-18.1,2766.35673976867,2598.52956495533,852.087222641297
background,13.1,-18.3,3212.31913516518,1362.22267991243,501.025746983597
background,-37.5,-21.9,1969.70609121031,2786.76499105805,609.738378171087
background,-37.1,-25.3,3291.08036325904,1763.69185878759,-428.975849153895
background,0.700000000000017,-29.7,3469.96629425865,-1267.63685352867,-401.987632975482
background,-22.9,-31.9,-9814.99149555246,2449.80222741029,5134.73460231752
background,27.1,-35.7,-4279.15555049744,3666.06095754068,3892.19419821807
background,43.1,-36.7,-3720.18385417449,1678.64845056665,3303.68949777245
background,120.1,-39.9,2420.32785607452,4222.34682408984,308.60830564669
background,-20.1,-41.3,3747.42014798042,1438.53649632483,-352.336798480689
background,90.3,-46.9,2414.72760204396,-2888.88386912863,1217.33312766451
background,2.70000000000002,-48.1,5045.59770675252,1955.21147468998,-1008.63972334241
background,66.1,-51.1,4913.23775472029,-6128.73908168513,841.522059448253
background,54.7,-51.9,5417.56386907937,-8642.68861759349,1245.39244749494
background,102.1,-52.1,2197.70478845482,3048.38487360097,-424.132538187138
background,-34.3,-54.3,5374.92414890239,111.121196276865,-863.514004336439
background,16.7,-54.7,6583.23852885114,-3539.44014377998,-691.364891577576
background,108.1,-55.1,1536.73878031148,1857.70268143152,-748.447347542706
background,-32.1,-63.3,4843.68219649251,351.899315777289,-1343.63751250807
background,35.1,-67.3,4583.90285093505,224.605509109641,-1146.38363466637
background,62.5,-72.1,1536.01228686349,-2392.36736910461,-951.811922632285
background,0.300000000000011,-80.3,102.989503311397,1915.84699015201,-2702.52428254767
background,54.1,-81.5,-121865.110721754,-2016.64173337364,-20225.6399872546
