X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
10.7859,32.6553,train,0.01650410922986049,62.82533223150023,0.47971439344600075
91.6036,28.9099,train,0.01538770922719264,39.56253136952023,0.4622650640161987
10.7666,32.6534,train,0.01650410922986049,62.82533223150023,0.47971439344600075
1.5912,-50.8041,train,0.061536929717522296,99.70959845646428,0.7746647553759214
11.9309,35.4279,train,0.01824268707555489,75.95487995799749,0.5047418344291446
102.3723,-58.511,train,0.015291896315227788,33.69111519561148,0.46071281554450905
-20.1369,14.1948,train,0.015666066188762054,42.4362512106955,0.46672440719673053
102.2298,-58.5503,train,0.015291896315227788,33.69111519561148,0.46071281554450905
113.3359,47.9227,train,0.015777676981457926,43.05880003989454,0.4684917336242038
1.4967,-51.8153,train,0.061480461846946784,99.69709370714605,0.7745044613495229
-32.0802,-45.4725,train,0.030568302877006126,91.5245335173535,0.630687478602221
