X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
9.9701,40.4731,train,0.011620833088293791,20.458900528521877,0.33954636739477734
123.8358,-60.614,train,0.009200565028071653,5.037154836818228,0.28928668415596515
102.1091,51.5068,train,0.049086376961928725,86.71725494486235,0.6847020445946811
94.4457,45.9801,train,0.08836885482447394,91.97435283826724,0.7963123370531362
100.9356,46.8891,train,0.09625526809711644,93.02977861648932,0.8098272146391772
-7.1929,-7.392,train,0.028892863585095303,79.11296463842716,0.5610633632337693
12.1923,17.0014,train,0.010454250080973997,8.383190280621944,0.31623963475565375
94.2995,45.9759,train,0.08164948122333485,91.07511511615354,0.7831841732492815
37.9139,40.2133,train,0.012818458030928806,27.503570343138534,0.36187630595677306
-7.1822,-7.3787,train,0.028892863585095303,79.11296463842716,0.5610633632337693
-7.2496,-7.4464,train,0.028721486464520097,79.02853302162693,0.559597735384115
51.2854,46.5987,train,0.010566859410862366,9.688754788142752,0.3185609003688976
-35.9099,-49.0382,train,0.023734546666512295,72.9681017337461,0.5122015273418568
-7.1929,-7.39,train,0.028892863585095303,79.11296463842716,0.5610633632337693
