X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
75.5176,40.162,train,0.9966219299591714,100.0,0.9676596959871723
9.177,40.6294,train,0.009163231252514814,14.118894410082756,0.21575018902283402
19.7184,43.5586,train,0.01955913203889105,35.21426993091459,0.3699659283758973
10.7649,37.8912,train,0.016157731148995078,28.118328700120554,0.32664326151772616
113.0814,60.9084,train,0.3586332834558956,100.0,0.9150172869943332
9.6866,41.3584,train,0.022092858700491665,39.4286836775314,0.3987800443678475
64.9409,56.1607,train,0.030088078427476447,47.76634467345309,0.4746028146550758
64.6736,50.8597,train,0.035506051216903624,53.30757123214059,0.5159690333642829
100.5848,59.3909,train,0.2513592131373313,100.0,0.8829924069447499
33.1676,-20.9211,train,0.03321347060048553,49.84049956712154,0.4992875658169911
74.7289,39.9446,train,1.013415416108012,100.0,0.9681785592385941
74.0266,42.8759,train,0.021311517088536236,37.079308168904355,0.3901795294132496
8.6131,39.646,train,0.01045489515023814,17.438893747872115,0.23889722384861004
