X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
94.3441,39.1797,train,Infinity,100.0,NaN
11.3475,16.3257,train,0.0,0.0,0.0
98.1107,46.2216,train,Infinity,100.0,NaN
4.6553,32.7977,train,0.0,0.0,0.0
-10.1554,-10.5518,train,0.0,0.0,0.0
90.1403,45.9403,train,Infinity,100.0,NaN
87.3065,47.234,train,Infinity,100.0,NaN
6.7488,35.3447,train,0.0,0.0,0.0
-10.1325,-10.5253,train,0.0,0.0,0.0
97.1891,45.1907,train,0.0,0.0,0.0
94.8273,39.4181,train,Infinity,100.0,NaN
6.4096,29.4373,train,0.0,0.0,0.0
3.5325,33.1929,train,0.0,0.0,0.0
33.996,39.8632,train,Infinity,100.0,NaN
94.3903,39.4722,train,Infinity,100.0,NaN
129.4703,-54.5678,train,0.0,0.0,0.0
