X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-0.5947,35.4562,train,Infinity,100.0,NaN
3.4722,-47.3345,train,0.0,0.0,0.0
94.4103,-56.7947,train,0.0,0.0,0.0
94.353,-56.7876,train,0.0,0.0,0.0
10.1539,40.9589,train,0.0,0.0,0.0
-0.5848,35.3176,train,Infinity,100.0,NaN
42.7197,58.9328,train,0.0,0.0,0.0
94.3811,-56.8496,train,0.0,0.0,0.0
-24.2727,12.3566,train,0.0,0.0,0.0
9.7282,37.1139,train,0.0,0.0,0.0
64.405,-61.9631,train,0.0,0.0,0.0
-21.64,17.5134,train,0.0,0.0,0.0
12.4715,29.7815,train,0.0,0.0,0.0
108.0881,48.3886,train,Infinity,100.0,NaN
42.5748,59.0753,train,0.0,0.0,0.0
3.211,-24.646,train,0.0,0.0,0.0
-0.4848,35.7289,train,Infinity,100.0,NaN
-0.5871,35.4262,train,Infinity,100.0,NaN
76.1298,62.4036,train,Infinity,100.0,NaN
