X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-40.8758,36.1436,train,5.769471419755128E10,100.0,0.9999999999991657
0.71,35.9525,train,0.07031106198029077,75.57816828215088,0.5936135146130578
-40.7807,36.1015,train,5.769471419755128E10,100.0,0.9999999999991657
1.2819,37.671,train,0.0370984957109739,30.368851383303564,0.43525827778325654
1.3308,35.7007,train,0.07041068224373129,75.60009529628147,0.5939550234531342
12.5009,-39.3696,train,4.433774291649744E-8,5.5710045395016326E-6,9.211154064077462E-7
28.916,11.0942,train,0.046808835148447366,34.09602087592958,0.49301711592110337
1.1903,29.1038,train,6.926302312176423E-9,1.3504362661402016E-6,1.4389385449362235E-7
0.5533,36.0223,train,0.07029762973060139,75.57521176388268,0.5935674234795391
0.6689,35.7614,train,0.07041068224373129,75.60009529628147,0.5939550234531342
42.7178,33.0179,train,0.05463948644033145,40.35671101802225,0.5316455167841695
-40.8967,36.1455,train,5.769471419755128E10,100.0,0.9999999999991657
57.2682,40.9914,train,0.05550028575332254,42.394814737320736,0.535535697705583
12.9759,40.4924,train,0.06710864197790156,67.73963263109849,0.5823207222978617
6.6589,34.181,train,0.06624840076676974,62.425605148619894,0.5791794835650346
-51.6012,-1.9385,train,0.008787836078802099,5.2351461678068425,0.1543821108622652
28.9386,11.1209,train,0.046808835148447366,34.09602087592958,0.49301711592110337
13.9068,40.34,train,0.06710869089395746,67.73993459866534,0.5823208995853032
1.7167,37.8222,train,0.0370984957109739,30.368851383303564,0.43525827778325654
