species,X,Y,PC1,PC2,PC3
insect.M.distribution150t3.2_PA2_RUN2,22.6086,33.5613,2624.09103122528,-3402.56254077573,503.283303674893
insect.M.distribution150t3.2_PA2_RUN2,73.4066,39.989,3405.00736976838,1902.41779043415,11.4358951845657
insect.M.distribution150t3.2_PA2_RUN2,18.7074,40.8828,5213.70124974659,-855.25322681366,-839.861351433332
insect.M.distribution150t3.2_PA2_RUN2,0.3109,34.0248,-2196.52278834294,-3229.93392676257,1114.2513508586
insect.M.distribution150t3.2_PA2_RUN2,91.924,43.8602,2267.52431954549,-398.612122865477,166.175719410009
insect.M.distribution150t3.2_PA2_RUN2,18.8567,40.9164,5040.86394044974,-851.384128424218,-841.49206899651
insect.M.distribution150t3.2_PA2_RUN2,19.2107,40.9504,5040.86394044974,-851.384128424218,-841.49206899651
insect.M.distribution150t3.2_PA2_RUN2,18.8303,40.9179,5040.86394044974,-851.384128424218,-841.49206899651
insect.M.distribution150t3.2_PA2_RUN2,107.0275,22.5215,3605.99766028802,11926.8848246976,-635.879308296859
insect.M.distribution150t3.2_PA2_RUN2,101.2839,47.6504,-420.670622775503,17384.3986860892,-457.971304445792
insect.M.distribution150t3.2_PA2_RUN2,98.1414,46.0907,1020.60240868674,7784.29508271522,-762.782377455665
insect.M.distribution150t3.2_PA2_RUN2,43.862,-14.9175,3924.73934025447,-2753.91041097507,300.261927975662
