X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-0.5956,-59.9183,train,0.02634232302118119,82.6425238581084,0.5918098723435634
72.2225,53.8274,train,0.03295551959088045,90.82835347187041,0.6446110370628243
-34.0196,-45.5096,train,0.013446587997384398,26.815002382327794,0.42531325426965644
64.1849,55.1534,train,0.027385261106349097,83.28642618134523,0.6011551172237768
-18.0572,5.0463,train,0.017887502996555095,54.67224376534022,0.49609452518156183
118.3176,-58.3883,train,0.021442990100556104,73.77194554331889,0.5413238382775489
118.269,-58.3267,train,0.021442990100556104,73.77194554331889,0.5413238382775489
15.1137,27.9758,train,0.01179496400910636,15.765670981673635,0.3936364710470827
90.3889,21.6403,train,0.012049994457104392,18.083127624015923,0.39875379711155684
118.273,-58.3286,train,0.021442990100556104,73.77194554331889,0.5413238382775489
4.4946,-36.7007,train,0.030882814304436363,86.42327683283912,0.6295939679483621
-19.4187,3.1,train,0.02019030743300259,69.03363833285773,0.526345111470707
