X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-54.1515,36.6608,train,0.08126842689253387,51.09650933008259,0.6086869752873701
-168.9006,-56.5336,train,0.05462610622898931,37.29250097927053,0.51113581818296
