"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"528","Krishnatermes","genus","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"534","Balatronis cretacea","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"560","Ol xiai","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"561","Nodosigalea burmanica","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"562","Spinka fussa","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"564","Bimodala ohmkuhnlei","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"568","Magniocula apiculata","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"579","Liberiblattinidae","family","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"581","Spinaeblattina myanmarensis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"582","Huablattula hui","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"583","Huablattula jiewenae","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"584","Huablattula","genus","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"585","Anisotermes xiai","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"587","Mastotermes monostichus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"589","Pabuonqed eulna","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"592","Cretaperiplaneta kaonashi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"593","Bubosa poinari","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"596","Stavba babkaeva","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"599","Mesoblatta maxi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"601","Cosmotermes multus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"602","Cosmotermes opacus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"603","Stavba jarzembowskii","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"604","Spongistoma angusta","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"633","Cercoula brachyptera","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"637","Milesitermes engeli","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"639","Stavba vrsanskyi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"640","Fragosublatta pectinata","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"642","Fractalia articulata","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"643","Ocelloblattula margarita","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"650","Hypercercoula jiewenae","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"652","Valkyritermes inopinatus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"654","Manipulatoides obscura","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"655","Manipulatoridae","family","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"656","Liberiblattinidae","family","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Blattodea",9,8,72.0119,70.1743
"657","Blattulidae","family","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Blattodea",9,8,72.0119,70.1743
"658","Perlucipecta","genus","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Blattodea",9,8,72.0119,70.1743
"661","Arceotermes hospitis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"662","Tanytermitalis philetaerus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"664","Facioblatta perfdia","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"667","Magniocula paradoxona","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"668","Pokemon oculiapertion","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"669","Piloscutumus discretus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"670","Squamicaputa tubulosa","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"671","Okruhliak vedec","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"672","Corydoblatta subrotunda","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"673","Obscuroblatta rigida","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"679","Sivis tykadlo","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"691","Huablattula vrsanskyi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Blattodea",10,9,999.99,999.99
"5211","Cretogermen turonicum","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"5411","Echinocnemus gerofiticus","species","Turonian","",93.9,89.8,35.049999,30,39.04,12.3,"Coleoptera",9,9,28.916,11.0942
"6011","Georissites negev","species","Turonian","",93.9,89.8,35.049999,30,39.04,12.3,"Coleoptera",9,9,28.916,11.0942
"6110","Memptus","genus","Turonian","",93.9,89.8,35.049999,30,39.04,12.3,"Coleoptera",9,9,28.916,11.0942
"6210","Carabidae","family","Turonian","",93.9,89.8,35.049999,30,39.04,12.3,"Coleoptera",9,9,28.916,11.0942
"6310","Memptus","genus","Turonian","",93.9,89.8,35.07,30.030001,39.07,12.32,"Coleoptera",9,9,28.9386,11.1209
"64","Echinocnemus qetura","species","Turonian","",93.9,89.8,35.07,30.030001,39.07,12.32,"Coleoptera",9,9,28.9386,11.1209
"10010","Coleoptera","order","Early Cenomanian","",99.6,93.5,33.997501,44.737133,47.02,39.63,"Coleoptera",10,9,30.9553,36.0985
"287","Turonelater giganteus","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"3475","Coleoptera","order","Turonian","",93.9,89.8,26.360001,-22.309999,17.47,-36.34,"Coleoptera",9,9,12.5009,-39.3696
"4591","Palaeoaxinidium orapensis","species","Turonian","",93.9,89.8,26.360001,-22.309999,17.47,-36.34,"Coleoptera",9,9,12.5009,-39.3696
"470","Prosolierius crassicornis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"4711","Prosolierius mixticornis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"472","Prosolierius tenuicornis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"473","Prosolierius","genus","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"4991","Notocupes caducus","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"6121","Lepicerus georissoides","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"613","Pleuroceratos burmiticus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6141","Palaeocryptorhynchus burmanus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6171","Cryphalites rugosissimus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6181","Elateridae","family","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6191","Tenebrionoidea","superfamily","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6201","Elater burmitinus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6211","Cretaceoripidius burmiticus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"6621","Cretodytes latipes","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"716","Carabites creta","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"717","Harpalinae","subfamily","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"742","Aphytocerus communis","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Coleoptera",9,8,72.0119,70.1743
"744","Aphytocerus dolganicus","species","Late Cenomanian","",99.6,93.5,86.77861,70.117775,90.65,66.33,"Coleoptera",10,9,63.3752,67.1183
"745","Acanthocnemoides sukatshevae","species","Albian","Early Cenomanian",113,93.5,102.889999,72.18,107.8,69.06,"Coleoptera",11,9,73.3349,71.462
"746","Nganasania khetica","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Coleoptera",9,8,72.0119,70.1743
"747","Succinimontia infleta","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Coleoptera",9,8,72.0119,70.1743
"808","Creterhirhinus kzyldzharensis","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"824","Anchineus dolichobothris","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"825","Mesophyletis calhouni","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"833","Orapauletes cretaceus","species","Turonian","",93.9,89.8,26.360001,-22.309999,17.47,-36.34,"Coleoptera",9,9,12.5009,-39.3696
"834","Ektatotricha paradoxa","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"835","Electroatopos castaneus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"836","Kachinus antennatus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"837","Kachinus","genus","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"842","Octavius electrospinosus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"847","Salignacicola ebboi","species","Cenomanian","",100.5,93.9,5.983333,44.156387,21.04,39.84,"Coleoptera",10,9,6.6589,34.181
"865","Labradorocoleus carpenteri","species","Cenomanian","",100.5,93.9,-66.75,54.687,-17.13,54.86,"Coleoptera",10,9,-28.8236,48.3627
"866","Cupedidae","family","Cenomanian","",100.5,93.9,-66.75,54.687,-17.13,54.86,"Coleoptera",10,9,-28.8236,48.3627
"867","Peltodytes","genus","Cenomanian","",100.5,93.9,-66.75,54.687,-17.13,54.86,"Coleoptera",10,9,-28.8236,48.3627
"868","Coleoptera","order","Cenomanian","",100.5,93.9,-66.75,54.687,-17.13,54.86,"Coleoptera",10,9,-28.8236,48.3627
"872","Archaeoxylita zherichini","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Coleoptera",9,8,72.0119,70.1743
"873","Pseudohallomenus cretaceus","species","Late Santonian","",85.8,83.5,99.562897,71.307404,85.33,66.07,"Coleoptera",9,8,72.0119,70.1743
"874","Silphidium priscum","species","Early Cenomanian","",99.6,93.5,14.854,50.106998,29.71,45.42,"Coleoptera",10,9,13.9747,40.3328
"875","Otiorhynchites constans","species","Early Cenomanian","",99.6,93.5,14.634,50.438,29.54,45.76,"Coleoptera",10,9,13.7672,40.6559
"876","Brachinites truncatus","species","Early Cenomanian","",99.6,93.5,14.774,50.117001,29.64,45.43,"Coleoptera",10,9,13.9068,40.34
"911","Cupopsis svitkoi","species","Turonian","",93.9,89.8,-74.321945,40.465557,-31.18,41.45,"Coleoptera",9,9,-40.8758,36.1436
"1043","Sayrevilleus grimaldii","species","Turonian","",93.9,89.8,-74.321945,40.465557,-31.18,41.45,"Coleoptera",9,9,-40.8758,36.1436
"1044","Cretocar luzzii","species","Turonian","",93.9,89.8,-74.321945,40.465557,-31.18,41.45,"Coleoptera",9,9,-40.8758,36.1436
"1045","Tachyporus puer","species","Turonian","",93.9,89.8,-74.321945,40.465557,-31.18,41.45,"Coleoptera",9,9,-40.8758,36.1436
"1197","Kzylordynia obscura","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"1227","Brochocoleus rostratus","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"1233","Cretotortor zherichini","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"1237","Ulyana nobilis","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1406","Aphebodactyla rhetine","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"1490","Notocupes khetanensis","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1491","Cretulio nucula","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1493","Rhynchitini","tribe","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1494","Gyrbykana curvipes","species","Late Coniacian","",89.3,85.8,141.320007,59.380001,135.28,61.52,"Coleoptera",9,9,128.2214,66.2264
"1497","Allophalerus okhotensis","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1498","Cupedinae","subfamily","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1499","Ovrabites incertus","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1500","Khetoxycorynoides retardatus","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1501","Khetanamonyx crassirostris","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1502","Khetana decapitata","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1503","Auletomacer disruptus","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1504","Anthribites cretaceus","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1505","Emanrhynchus lebedevi","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1507","Curculionoidea","superfamily","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1690","Vetuprostomis consimilis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"1706","Burmasporum rossi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"1709","Orapaeus cretaceus","species","Turonian","",93.9,89.8,26.360001,-22.309999,17.47,-36.34,"Coleoptera",9,9,12.5009,-39.3696
"1710","Curculionoidea","superfamily","Turonian","",93.9,89.8,26.360001,-22.309999,17.47,-36.34,"Coleoptera",9,9,12.5009,-39.3696
"1727","Phloeocharis agerata","species","Turonian","",93.9,89.8,-74.334999,40.43,-31.21,41.41,"Coleoptera",9,9,-40.8992,36.1119
"1778","Cretalbiana sukatshevae","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1779","Cretalbiana major","species","Late Coniacian","",89.3,85.8,140.350006,59.445,134.25,61.44,"Coleoptera",9,9,127.0027,66.1506
"1812","Cretofrontolina kzyldzharica","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"1912","Hapsomela burmitis","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2070","Elytrulum multipunctatum","species","Middle Cenomanian","",99.6,93.5,-52.799999,69.369003,-3.52,63.37,"Coleoptera",10,9,-17.0609,56.8888
"2085","Blaptoides dubius","species","Cenomanian","",100.5,93.9,14.385,50.009998,29.27,45.34,"Coleoptera",10,9,13.5872,40.2203
"2086","Pimeliodes parvus","species","Early Cenomanian","",99.6,93.5,14.19,50.139999,29.11,45.47,"Coleoptera",10,9,13.4147,40.3437
"2087","Feronites velenovskyi","species","Early Cenomanian","",99.6,93.5,13.68,50.305,28.65,45.66,"Coleoptera",10,9,12.9759,40.4924
"2088","Chrysomelidium simplex","species","Early Cenomanian","",99.6,93.5,14.854,50.106998,29.71,45.42,"Coleoptera",10,9,13.9747,40.3328
"2089","Lamiites simillimus","species","Early Cenomanian","",99.6,93.5,14.774,50.117001,29.64,45.43,"Coleoptera",10,9,13.9068,40.34
"2090","Velenovskya inornata","species","Early Cenomanian","",99.6,93.5,14.774,50.117001,29.64,45.43,"Coleoptera",10,9,13.9068,40.34
"2108","Archaeserropalpus cretaceus","species","Turonian","",93.9,89.8,-74.321945,40.465557,-31.18,41.45,"Coleoptera",9,9,-40.8758,36.1436
"2109","Pseudocuphosis tristis","species","Turonian","",93.9,89.8,-74.321945,40.465557,-31.18,41.45,"Coleoptera",9,9,-40.8758,36.1436
"2518","Lepichelus pretiosus","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2519","Cistelites sachalinensis","species","Santonian","",86.3,83.6,142.255005,51.049999,131.88,58.76,"Coleoptera",9,8,131.5781,58.3753
"2522","Prionocephale deplanate","species","Turonian","",93.9,89.8,120.107002,29.59,126.33,29.82,"Coleoptera",9,9,114.3567,34.4651
"2562","Burmonyx zigrasi","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2620","Staphylininae","subfamily","Early Cenomanian","",99.6,93.5,0.26,47.823002,16.08,43.78,"Coleoptera",10,9,1.7167,37.8222
"2621","Stenus (Tesnus) inexpectatus","species","Early Cenomanian","",99.6,93.5,0.26,47.823002,16.08,43.78,"Coleoptera",10,9,1.7167,37.8222
"2629","Ripiphoridae","family","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2630","Coleoptera","order","Turonian","",93.9,89.8,-74.321945,40.465557,-31.18,41.45,"Coleoptera",9,9,-40.8758,36.1436
"2640","Mesernobius anawrahtai","species","Early Cenomanian","",99.6,93.5,96.720001,26.359167,105.5,8.29,"Coleoptera",10,9,999.99,999.99
"2657","Zygadenia","genus","Middle Cenomanian","",99.6,93.5,-71.5,-49.516666,-36.29,-48.35,"Coleoptera",10,9,-51.1642,-55.3288
"2658","Coleoptera","order","Middle Cenomanian","",99.6,93.5,-71.5,-49.516666,-36.29,-48.35,"Coleoptera",10,9,-51.1642,-55.3288
"2669","Cupedidae","family","Early Cenomanian","",99.6,93.5,0.26,47.823002,16.08,43.78,"Coleoptera",10,9,1.7167,37.8222
"2673","Cretaesalus ponomarenkoi","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"2675","Turononemonyx samsonovi","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"2676","Pretanaos ocularis","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"2677","Longotanaos rasnitsyni","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"2678","Turonerirhinus karatavensis","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"2679","Turonerirhinus poinari","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"2680","Turonerirhinus punctatus","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
"2681","Falsotanaos convexus","species","Turonian","",93.9,89.8,67.269997,44.41,74.44,38.49,"Coleoptera",9,9,60.5721,39.6702
