"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"2225","Coleoptera","order","Hettangian","",201.3,199.3,20.66,51.126999,25.56,42.98,"Coleoptera",20,20,18.2934,43.2765
"2233","Coleoptera","order","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Coleoptera",21,20,0.7862,38.2747
"2360","Notocupes homorus","species","Hettangian","",201.3,199.3,113.449997,27.35,132.95,41.21,"Coleoptera",20,20,116.8983,37.5497
"2363","Alveolacupes primus","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,117.2246,38.2173
"2364","Alveolicupes secundes","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,117.2246,38.2173
"2365","Mesolobites punctatoides","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,117.2246,38.2173
"2366","Bistrisyne tenua","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,117.2246,38.2173
"2369","Metrorhynchites dilutes","species","Rhaetian","",208.5,201.3,113.800003,27.995001,131.24,41.59,"Coleoptera",21,20,117.2246,38.2173
"2370","Metrorhynchites putativus","species","Sinemurian","",199.3,190.8,113.849998,28.014999,135.3,41.41,"Coleoptera",20,19,117.2786,38.2408
"2371","Artinama qinghuoensis","species","Sinemurian","",199.3,190.8,113.945,28.065001,135.41,41.47,"Coleoptera",20,19,117.38,38.2972
"2576","Mesolobites margacrispus","species","Rhaetian","",208.5,201.3,112.927002,23.254999,130.91,36.8,"Coleoptera",21,20,116.7168,33.4301
"2578","Notocupes","genus","Sinemurian","",199.3,190.8,117.470001,28.635,139.5,42.28,"Coleoptera",20,19,121.2917,39.0899
"2622","Coleoptera","order","Hettangian","",201.3,199.3,-113.556946,37.092499,-41.8,13.13,"Coleoptera",20,20,-55.6466,16.5463
"2627","Mesosagrites multipunctatus","species","Rhaetian","",208.5,201.3,61.490002,55.064999,50.24,60.05,"Coleoptera",21,20,48.1418,59.7828
"2642","Omma liassicum","species","Rhaetian","",208.5,201.3,-1.83,52.275002,9.03,35.13,"Coleoptera",21,20,0.9139,38.5437
"2643","Omma liassicum","species","Planorbis","",201.3,196.5,-1.795,52.185001,9.4,37.31,"Coleoptera",20,20,0.981,38.4675
"2644","Omma liassicum","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Coleoptera",21,20,0.916,38.2496
"2645","Omma liassicum","species","Rhaetian","",208.5,201.3,-0.78,54.130001,8.7,37.07,"Coleoptera",21,20,0.7854,40.4999
"2646","Omma liassicum","species","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Coleoptera",21,20,0.7748,38.1502
"2693","Triadocoleopteron spectabile","species","Rhaetian","",208.5,201.3,9.9,51.360001,17.5,37.74,"Coleoptera",21,20,10.0294,40.526
"2909","Protagrypnus exoletus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,76.2521,54.4203
"2910","Praelaterium problematicum","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,76.2521,54.4203
"2911","Micragrypnites issykiensis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,76.2521,54.4203
"2912","Elaterocoleus oculatus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Coleoptera",20,19,76.2521,54.4203
"3184","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Coleoptera",21,20,0.7925,38.1588
"3185","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.211,51.992001,8.92,34.77,"Coleoptera",21,20,0.7653,38.1956
"3186","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Coleoptera",21,20,0.7862,38.2747
"3187","Holcoptera schlotheimi","species","Rhaetian","",208.5,201.3,-2.414,51.827999,8.87,34.57,"Coleoptera",21,20,0.691,37.9977
"3188","Holcoptera schlotheimi","species","Early Hettangian","",201.3,196.5,-1.71,52.200001,9.45,37.34,"Coleoptera",20,20,1.0361,38.5003
"3189","Holcoptera schlotheimi","species","Planorbis","",201.3,196.5,-1.75,52.216667,9.41,37.35,"Coleoptera",20,20,0.9992,38.507
"3191","Holcoptera schlotheimi","species","Planorbis","",201.3,196.5,-1.795,52.185001,9.4,37.31,"Coleoptera",20,20,0.981,38.4675
"3192","Holcoptera schlotheimi","species","Hettangian","Sinemurian",201.3,190.8,-72.675003,41.966999,-9.21,21.46,"Coleoptera",20,19,-19.5718,22.6763
"3193","Holcoptera schlotheimi","species","Turneri","",196.5,189.6,-2.925,50.730999,10.81,37.91,"Coleoptera",20,19,0.8006,36.8584
"3194","Holcoptera giebeli","species","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Coleoptera",21,20,0.7925,38.1588
"3195","Holcoptera pigmentatus","species","Rhaetian","",208.5,201.3,-1.83,52.275002,9.03,35.13,"Coleoptera",21,20,0.9139,38.5437
"3198","Holcoptera alisonae","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Coleoptera",20,19,0.8011,36.8574
"3200","Holcoptera giebeli","species","Obtusum","",196.5,189.6,-2.89,50.741001,10.83,37.92,"Coleoptera",20,19,0.8222,36.8755
"3201","Holcoptera alisonae","species","Obtusum","",196.5,189.6,-2.89,50.741001,10.83,37.92,"Coleoptera",20,19,0.8222,36.8755
"3205","Holcoptera giebeli","species","Turneri","",196.5,189.6,-2.925,50.730999,10.81,37.91,"Coleoptera",20,19,0.8006,36.8584
"3206","Holcoptera giebeli","species","Turneri","",196.5,189.6,-2.933333,50.716667,10.81,37.89,"Coleoptera",20,19,0.8007,36.8431
"3207","Holcoptera alisonae","species","Turneri","",196.5,189.6,-2.933333,50.716667,10.81,37.89,"Coleoptera",20,19,0.8007,36.8431
"3412","Coleoptera","order","Late Triassic","",237,201.3,119.565002,40.064999,131.8,42.6,"Coleoptera",24,20,126.659,50.1817
"3485","Coptoclavia africana","species","Late Triassic","",237,201.3,20.514999,-8.435,12.24,-30.2,"Coleoptera",24,20,2.8318,-21.6753
"4102","Brevicula gradus","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Dermaptera",20,19,0.8011,36.8574
"14101","Phanerogramma heeri","species","Early Hettangian","",201.3,196.5,-1.795,52.185001,9.4,37.31,"Dermaptera",20,20,0.981,38.4675
"2668","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Dermaptera",21,20,0.7896,38.1359
"4412","Baseopsis forficulina","species","Angulata","",201.3,196.5,8.233333,47.466667,19.25,36.05,"Dermaptera",20,20,10.7628,36.5256
"8211","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-2.211,51.992001,8.92,34.77,"Dermaptera",21,20,0.7653,38.1956
"8311","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Dermaptera",21,20,0.7925,38.1588
"8411","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-1.83,52.275002,9.03,35.13,"Dermaptera",21,20,0.9139,38.5437
"8511","Phanerogramma heeri","species","Planorbis","",201.3,196.5,-1.744,52.400002,9.31,37.51,"Dermaptera",20,20,0.9187,38.6792
"8611","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-1.837,52.279999,9.02,35.13,"Dermaptera",21,20,0.9065,38.5468
"8710","Phanerogramma heeri","species","Rhaetian","",208.5,201.3,-0.78,54.130001,8.7,37.07,"Dermaptera",21,20,0.7854,40.4999
"8911","Phanerogramma gouldsbroughi","species","Rhaetian","Hettangian",208.5,199.3,-2.6,51.5,8.66,34.62,"Dermaptera",21,20,0.7017,37.6501
"9411","Brevicula gradus","species","Turneri","",196.5,189.6,-2.933333,50.716667,10.81,37.89,"Dermaptera",20,19,0.8007,36.8431
"9511","Brevicula maculata","species","Turneri","",196.5,189.6,-2.933333,50.716667,10.81,37.89,"Dermaptera",20,19,0.8007,36.8431
"10310","Dacryoderma teres","species","Obtusum","",196.5,189.6,-2.895,50.742001,10.82,37.92,"Dermaptera",20,19,0.8181,36.8753
"10410","Phanerogramma kellyi","species","Rhaetian","",208.5,201.3,-2.629,51.602001,8.84,34.31,"Dermaptera",21,20,0.6348,37.7391
"12411","Nadiptera anachrona","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"17711","Eoptychoptera spectra","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Diptera",20,19,0.8242,36.8675
"19410","Aenne triassica","species","Rhaetian","",208.5,201.3,-2.629,51.602001,8.84,34.31,"Diptera",21,20,0.6348,37.7391
"19610","Rhaetania dianae","species","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Diptera",21,20,0.7862,38.2747
"5342","Megarhyphus amberae","species","Turneri","",196.5,189.6,-2.948,50.717999,10.8,37.89,"Diptera",20,19,0.7892,36.8411
"5415","Oligophryne fungivoroides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"5421","Oligophryne britannica","species","Late Sinemurian","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Diptera",20,19,0.8242,36.8675
"5892","Crosaphididae","family","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6242","Rhaetofungivora reticulata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6252","Mesorhyphus rhaeticus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6262","Tipulodictya minima","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6271","Eopolyneura tenuinervis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6282","Musidoromima crassinervis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6292","Dictyotipula densa","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6301","Diplarchitipula multimedialis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6313","Architendipes tshernovskiji","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6332","Rhaetomyia necopinata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6342","Pleciodictya modesta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6352","Protoligoneura fusicosta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6362","Palaeoplecia rhaetica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6382","Protoligoneura subcosta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6392","Prohesperinus defectivus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6401","Archipleciomima curta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6412","Mesopleciella phryneoides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6422","Archipleciofungivora binerva","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6432","Archipleciomima obtusipennis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6442","Mesopleciella longipennis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"6452","Protoplecia magna","species","Sinemurian","",199.3,190.8,77.199997,42.700001,87.56,57.7,"Diptera",20,19,76.2521,54.4203
"770","Syndixa liasina","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11021","Architipula radiata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11031","Architipula turanica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11041","Architipula asiatica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11051","Protoligoneura mediicubitalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11061","Archipleciomima destructimedia","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11071","Pareopolyneura costalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11091","Rhaetofungivora radiimedialis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11103","Diplarchitipula destructa","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"1111","Rhaetofungivora perreticulata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11131","Protoplecia magna","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11161","Rhaetofungivora maxima","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11221","Protoligoneura quadrimedialis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11231","Protoligoneura subcostalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11271","Protorhyphus turanicus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"11281","Protoligoneura minor","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"18212","Eoptychoptera aequidistans","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"18221","Eoptychoptera vitrea","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"18312","Dipterodictya tipuloides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"18321","Paradictyodiptera trianalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"18331","Hyperpolyneura phryganeoides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"18341","Dyspolyneura longipennis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"18351","Diplopolyneura mirabilis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"23561","Mailotrichocera praedicta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Diptera",20,19,76.2521,54.4203
"26481","Nannotanyderus oliviae","species","Turneri","",196.5,189.6,-2.948,50.717999,10.8,37.89,"Diptera",20,19,0.7892,36.8411
"8713","Mesobaetis sibirica","species","Early Jurassic","",201.3,174.1,87.735001,53.775002,96.12,68.87,"Ephemeroptera",20,17,78.335,67.4627
"15106","Fletcheriana jurassica","species","Early Sinemurian","",196.5,189.6,84.900002,45.599998,96.84,62.44,"Hemiptera",20,19,83.2178,59.3698
"16106","Plachutella exculpta","species","Early Sinemurian","",196.5,189.6,84.900002,45.599998,96.84,62.44,"Hemiptera",20,19,83.2178,59.3698
"17108","Martynovocossus strenus","species","Early Sinemurian","",196.5,189.6,84.900002,45.599998,96.84,62.44,"Hemiptera",20,19,83.2178,59.3698
"5817","Cicadocoris minutus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"5914","Cicadocoris parallelus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6015","Cicadocoris confinis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6115","Cicadocoris arcuatus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6215","Cicadocoris complexus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6314","Cicadocoris conjunctus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6414","Olgamartynovia distincta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6515","Cicadocoris frater","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6714","Cicadocoris affinis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6814","Cicadocoris turanicus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"6915","Olgamartynovia beckermigdisovae","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"7014","Cicadocoris sogjutensis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"7115","Olgamartynovia rigida","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"7413","Cicadocoris ignoratus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"7514","Olgamartynovia nana","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"7713","Cicadocoris similis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"36411","Paraprosbole rotruda","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,0.8242,36.8675
"36510","Fulgoridiidae","family","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,0.8242,36.8675
"36610","Neomeridium trifurcum","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,0.8242,36.8675
"36711","Archicercopis","genus","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Hemiptera",21,20,0.7748,38.1502
"3687","Hemiptera","order","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Hemiptera",21,20,0.7748,38.1502
"36911","Cicadocoris anglicus","species","Rhaetian","",208.5,201.3,-1.837,52.279999,9.02,35.13,"Hemiptera",21,20,0.9065,38.5468
"3702","Britannicola senilis","species","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Hemiptera",21,20,0.7925,38.1588
"37110","Pterocimex jacksoni","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Hemiptera",20,19,0.8011,36.8574
"37212","Pterocimex jacksoni","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,0.8242,36.8675
"37312","Pterocimex jacksoni","species","Obtusum","",196.5,189.6,-2.92,50.73,10.81,37.91,"Hemiptera",20,19,0.8048,36.8585
"37410","Neomeridium trifurcum","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Hemiptera",20,19,0.8011,36.8574
"37511","Pachymeridiidae","family","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,0.8242,36.8675
"37812","Liassocorixa dorsetica","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,0.8242,36.8675
"37912","Lethonectes naucoroides","species","Obtusum","",196.5,189.6,-2.892,50.733002,10.83,37.92,"Hemiptera",20,19,0.8242,36.8675
"38012","Pachymeridiidae","family","Rhaetian","",208.5,201.3,-2.2,51.950001,8.95,34.74,"Hemiptera",21,20,0.7925,38.1588
"38112","Pachymeridiidae","family","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Hemiptera",21,20,0.7862,38.2747
"38211","Protocoris indistinctus","species","Planorbis","",201.3,196.5,-1.795,52.185001,9.4,37.31,"Hemiptera",20,20,0.981,38.4675
"38312","Propreocoris maculatus","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Hemiptera",20,19,0.8011,36.8574
"38412","Liassocorixa dorsetica","species","Obtusum","",196.5,189.6,-2.925,50.73,10.81,37.91,"Hemiptera",20,19,0.8011,36.8574
"3855","Tarsabedus menkei","species","Obtusum","",196.5,189.6,-2.891,50.731998,10.83,37.92,"Hemiptera",20,19,0.8254,36.8668
"4181","Procercopina shawanensis","species","Hettangian","Sinemurian",201.3,190.8,86,44.174999,97.06,61.82,"Hemiptera",20,19,85.7111,58.3812
"4191","Procercopina delicata","species","Early Sinemurian","",196.5,189.6,84.900002,45.599998,96.84,62.44,"Hemiptera",20,19,83.2178,59.3698
"4382","Liassocicada ignotatus","species","Rhaetian","",208.5,201.3,-2.211,51.992001,8.92,34.77,"Hemiptera",21,20,0.7653,38.1956
"4391","Liassocicada ignotatus","species","Rhaetian","",208.5,201.3,-2.226,51.946999,8.94,34.73,"Hemiptera",21,20,0.7748,38.1502
"4402","Liassocicada ignotatus","species","Rhaetian","",208.5,201.3,-2.14,52.060001,8.93,34.85,"Hemiptera",21,20,0.7862,38.2747
"6333","Odrowazicoris polonicus","species","Hettangian","",201.3,199.3,20.66,51.126999,25.56,42.98,"Hemiptera",20,20,18.2934,43.2765
"6851","Meshemipteron incertum","species","Rhaetian","Early Hettangian",208.5,196.5,-2,52,8.54,35.64,"Hemiptera",21,20,0.916,38.2496
"7302","Cicadocoris incompletus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"7992","Asiocossus subcostalis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8001","Mesocicada verrucosa","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8014","Cicadoprosbole sogutensis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8022","Absoluta elongata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8032","Ceresopsis vitrea","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8042","Procercopina longipennis","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8052","Cycloscytina fulgoroides","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8062","Cixiella reducta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8082","Ludibrium ludus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8092","Absoluta distincta","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8114","Ceresopsis ornata","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8122","Fulgoridiella raetica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8132","Ipsviciella asiatica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8152","Darniopsis tragopea","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"816","Saldonabis proteus","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8361","Asiopsyllidium unicum","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"841","Cicadellopsis issykkulica","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8442","Cicadopsyllidium elongatum","species","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"8752","Archijassus minutus","species","Angulata","",201.3,196.5,8.233333,47.466667,19.25,36.05,"Hemiptera",20,20,10.7628,36.5256
"8762","Archijassus morio","species","Angulata","",201.3,196.5,8.233333,47.466667,19.25,36.05,"Hemiptera",20,20,10.7628,36.5256
"8802","Homopterites anglicus","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Hemiptera",21,20,0.7896,38.1359
"8941","Protocoris planus","species","Angulata","",201.3,196.5,8.233333,47.466667,19.25,36.05,"Hemiptera",20,20,10.7628,36.5256
"8951","Protocoris insignis","species","Angulata","",201.3,196.5,8.233333,47.466667,19.25,36.05,"Hemiptera",20,20,10.7628,36.5256
"8971","Dysmorphoptila liasina","species","Rhaetian","",208.5,201.3,-2.216667,51.929443,8.95,34.71,"Hemiptera",21,20,0.7896,38.1359
"11432","Diphtheropsis","genus","Hettangian","Sinemurian",201.3,190.8,77.199997,42.700001,86.81,57.76,"Hemiptera",20,19,76.2521,54.4203
"12241","Ipsviciella asiatica","species","Sevatian","Rhaetian",212,201.3,117.639999,24.985001,135.04,38.32,"Hemiptera",21,20,121.7737,35.4569
