"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"2401","Negastrioides tenuicornis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2402","Negastrioides globicollis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2403","Negastrioides tscherepanovi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2404","Hypnomorphoides catachtonius","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2405","Hypnomorphoides angularis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2406","Lithoptychus handlirschi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2407","Lithoptychus minutus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2408","Dolinelater asperatus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2409","Desmatus protensus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2410","Litholacon ohiri","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2411","Litholacon exilis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2412","Protocardiophorus jurassicus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2413","Pseudocardiophorites angustatus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2414","Lithomerus brevicollis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2422","Idiomerus brevis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2425","Hypnomorphoides procerulus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2426","Lithoptychus carinatissimus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2427","Necrocoelus aselloides","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2428","Acheonus gracilis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2431","Lapidostenus insignis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2432","Lapidostenus longicornis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2435","Codemus carinatus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2439","Lapidiconides innatus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2441","Necromera latissima","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2444","Lithoptychus incertus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2445","Plesiorhaphes scaber","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2446","Litholacon conicicollis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2448","Parahypnomorphus jurassicus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2451","Codemus quadricolis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2454","Necromera inflata","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2457","Litholacon derumpens","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2458","Cryptocardius mirabilis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2459","Lithoptychus incertus","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Coleoptera",17,16,73.6999,40.7724
"2460","Ageratus delicatus","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Coleoptera",17,16,73.6999,40.7724
"2461","Acheonus abbreviatus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2463","Hypnomorphus curtus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2469","Adiagnostus minutulus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2470","Necromera intermedia","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2472","Hypnomorphoides latus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2474","Lapidostenus tarbinskyi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2480","Adiagnostus ambiguus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2484","Dolinelater singularis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2485","Abrotus sepultus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2486","Abrotus reconditus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2487","Litholacon panphilovi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2488","Litholacon major","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2490","Lithomerus longulus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2501","Lapidiconides excellens","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2502","Lapidiconides brevis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2503","Adiagnostus cardiophorinus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2513","Litholacon petrorsus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2514","Compsoderus priscus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2515","Alaodima grandis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2516","Codemus martynovi","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Coleoptera",17,16,73.6999,40.7724
"2517","Ageratus ponomarenkoi","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Coleoptera",17,16,73.6999,40.7724
"2531","Hypnomorphus confusus","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Coleoptera",17,16,73.6999,40.7724
"2532","Hypnomorphus rohdendorfi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2533","Hypnomorphus distinctus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2534","Hypnomorphus carpolithus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2535","Hypnomorphus minutus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2536","Desmatus lapidarius","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2537","Desmatus beckeri","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2538","Hypnomorphus rohdendorfi","species","Callovian","Oxfordian",166.1,157.3,70.449997,43.150002,78.13,41.38,"Coleoptera",17,16,73.9463,41.7254
"2539","Hypnomorphus inventus","species","Callovian","Oxfordian",166.1,157.3,70.449997,43.150002,78.13,41.38,"Coleoptera",17,16,73.9463,41.7254
"2540","Lithocoelus karatavicus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2541","Hypnomorphus aemulus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2543","Hypnomorphus induratus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2546","Lithocoelus detrusus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2548","Hypnomorphus inventus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2555","Hypnomorphus dubius","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2556","Desmatus affinis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2559","Hypnomorphus imperspicuus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2564","Sinopeltis jurassica","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2565","Sinopeltis amoena","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2569","Paradesmatus baiae","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2570","Desmatus ponomarenkoi","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2571","Protagrypnus robustus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2584","Sinolithomerus dolini","species","Callovian","Oxfordian",166.1,157.3,120.464996,41.73,131.04,49.91,"Coleoptera",17,16,123.6648,42.9757
"2589","Antemnacrassa albosulcata","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2624","Juropeltastica sinica","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2647","Mesapatetica aenigmatica","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2650","Hebeicupes formidabilis","species","Callovian","Oxfordian",166.1,157.3,117.605003,40.959999,128.08,48.7,"Coleoptera",17,16,120.7378,42.2266
"2651","Notocupes dischides","species","Callovian","Oxfordian",166.1,157.3,117.605003,40.959999,128.08,48.7,"Coleoptera",17,16,120.7378,42.2266
"2652","Mesolaria longala","species","Callovian","Oxfordian",166.1,157.3,117.605003,40.959999,128.08,48.7,"Coleoptera",17,16,120.7378,42.2266
"2674","Praemordella martynovi","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Coleoptera",17,16,73.6999,40.7724
"2695","Yanqingia jurassica","species","Callovian","Oxfordian",166.1,157.3,116.010002,40.450001,126.47,47.94,"Coleoptera",17,16,119.1056,41.7268
"2696","Staphylinidae","family","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2713","Oxycorynoides (Oxycorynoides) similis","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Coleoptera",17,16,73.6999,40.7724
"2721","Oxycorynoides (Oxycorynoides) similis","species","Callovian","Oxfordian",166.1,157.3,69.625,42.264,77.87,40.33,"Coleoptera",17,16,73.422,40.7268
"2724","Oxycorynoides (Pseudoxycorynoides) sukatshevae","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2746","Ampliceps zimmermanni","species","Callovian","Oxfordian",166.1,157.3,70.449997,43.150002,78.13,41.38,"Coleoptera",17,16,73.9463,41.7254
"2747","Ampliceps zimmermanni","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2749","Eobelus longipes","species","Callovian","Oxfordian",166.1,157.3,69.625,42.264,77.87,40.33,"Coleoptera",17,16,73.422,40.7268
"2751","Archaeorrhynchus carpenteri","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2753","Archaeorrhynchus tenuicornis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2757","Probelus (Probelus) handlirschi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2762","Probelus (Probelus) nikolaevi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2763","Probelus (Probelus) scudderi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2765","Belonotaris (Belonotaris) punctatissimus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2771","Belonotaris (Arnoldibelus) heeri","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2773","Belonotaris (Arnoldibelus) karatavicus","species","Callovian","Oxfordian",166.1,157.3,70.449997,43.150002,78.13,41.38,"Coleoptera",17,16,73.9463,41.7254
"2776","Belonotaris rohdendorfi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2778","Belonotaris (Arnoldibelus) rasnitsyni","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2792","Hebeicoleus sertulatus","species","Callovian","Oxfordian",166.1,157.3,118.099998,40.869999,128.66,48.69,"Coleoptera",17,16,121.2414,42.1332
"2816","Hydrophilidae","family","Oxfordian","Kimmeridgian",163.5,152.1,101.769997,25.049999,117.75,28.6,"Coleoptera",16,15,107.4503,23.1467
"2817","Paraprotagrypnus superbus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2819","Marginulatus venustus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2820","Neolatitergum glabrum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2897","Diluticupes magnus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2898","Diluticupes validus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2899","Diluticupes applanatus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2900","Loculitricoleus tenuatus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2901","Loculitricoleus flatus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2902","Anacapitis plata","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2945","Antemnacrassa kazakhstanica","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2963","Alloioscarabaeus cheni","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2967","Idgiaites jurassicus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2968","Serecoleus nadbitovae","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2988","Jurahybosorus kazakhstanicus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"2990","Mesochodaeus daohugouensis","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"2994","Sinobrevipogon jurassicus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3031","Jurorhizophagus alienus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3053","Nanophydes ovatus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"3054","Nanophydes ovatus","species","Callovian","Oxfordian",166.1,157.3,69.625,42.264,77.87,40.33,"Coleoptera",17,16,73.422,40.7268
"3070","Dermestidae","family","Kimmeridgian","Tithonian",157.3,145,-108.391647,40.455929,-42.89,27.75,"Coleoptera",16,14,-57.392,35.1047
"3102","Protoclerus korynetoides","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3103","Wangweiella calloviana","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3128","Protolisthaerus jurassicus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3130","Archaeoripiphorus nuwa","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3138","Paradermestes jurassicus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3157","Omma daxishanense","species","Oxfordian","",163.5,157.3,119.995003,40.875,129.39,49.85,"Coleoptera",16,16,123.1735,42.1244
"3223","Palaeoboganium jurassicum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3239","Belonotaris (Arnoldibelus) rasnitsyni","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Coleoptera",17,16,73.6999,40.7724
"3374","Sinomelyris praedecessor","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3375","Juraniscus majeri","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3380","Jurassophytum cleidecostae","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3381","Necromera","genus","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3392","Wuhua peregrina","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3393","Tenebrionoidea","superfamily","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3436","Belonotaris daohugouensis","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3596","Lithomerus brachycollis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Coleoptera",17,16,73.5947,41.4058
"3641","Limnomma daohugouense","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"3782","Parelateriformius grimaldii","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Coleoptera",17,16,122.4083,42.5714
"11001","Palaeodermapteron dicranum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"6102","Protodiplatys fortis","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Dermaptera",17,16,73.6999,40.7724
"7101","Dermapteron incerta","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Dermaptera",17,16,73.6999,40.7724
"13102","Mesoforficula sinkianensis","species","Late Jurassic","",163.5,145,89.199997,42.849998,91.62,46.87,"Dermaptera",16,14,92.3432,44.5548
"15102","Sinopalaeodermata neimonggolense","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"16102","Jurassimedeola orientalis","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"17102","Atopderma elliptum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"2549","Semenoviola obliquotruncata","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Dermaptera",17,16,73.6999,40.7724
"3564","Belloderma arcuatum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"3637","Belloderma ovatum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"4111","Leicarabus parvus","species","Callovian","Oxfordian",166.1,157.3,120.75,41.75,131.36,49.98,"Dermaptera",17,16,123.9558,42.9934
"4512","Asiodiplatys speciosus","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Dermaptera",17,16,73.6999,40.7724
"4710","Semenoviola karatavica","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Dermaptera",17,16,73.6999,40.7724
"4812","Archidermapteron martynovi","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"4912","Protodiplatys gracilis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"5013","Dermapteron incerta","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"5113","Semenovioloides capitatus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"5213","Turanoderma sepultum","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"5413","Protodiplatys fortis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"5613","Turanovia incompleta","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"5813","Asiodiplatys speciosus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"6311","Microdiplatys oculatus","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"6410","Microdiplatys campodeiformis","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Dermaptera",17,16,73.5947,41.4058
"6712","Semenovioloides capitatus","species","Callovian","Oxfordian",166.1,157.3,69.916,42.262001,78.13,40.41,"Dermaptera",17,16,73.6999,40.7724
"7911","Perissoderma triangulum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"8011","Abrderma gracilentum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"10711","Aneuroderma oiodes","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"10811","Sinopalaeodermata concavum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"10911","Aglyptoderma elongatum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"11011","Aglyptoderma cylindratum","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Dermaptera",17,16,122.4083,42.5714
"11002","Nagatomukha karabas","species","Callovian","Oxfordian",166.1,157.3,70.001663,42.897221,77.87,41.02,"Diptera",17,16,73.5947,41.4058
"5104","Vosila sinensis","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Diptera",17,16,122.4083,42.5714
"8103","Kovalevisargus macropterus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Diptera",17,16,122.4083,42.5714
"9103","Kovalevisargus brachypterus","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Diptera",17,16,122.4083,42.5714
"10102","Kerosargus sororius","species","Callovian","Oxfordian",166.1,157.3,119.238609,41.316387,129.79,49.31,"Diptera",17,16,122.4083,42.5714
