Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.61437E-6,0.000261437,0.000076664,0.966666667,0,0
6.40839E-6,0.000902276,0.0001879,0.95,0,0
2.19367E-5,0.003095944,0.000642911,0.933333333,0,0
2.38363E-5,0.00547957,0.000698545,0.916666667,0,0
4.6751E-5,0.010154673,0.001369164,0.9,0,0
2.46049E-4,0.034759538,0.007164039,0.883333333,0,0
5.75273E-4,0.092286854,0.016590819,0.866666667,0,0
1.59531E-3,0.251818229,0.044693887,0.85,0,0
1.68018E-3,0.419836676,0.046959945,0.833333333,0,0
1.86193E-3,0.60602978,0.051776622,0.816666667,0,0
1.86668E-3,0.792697395,0.051901725,0.8,0,0
1.89539E-3,0.982236801,0.052658161,0.783333333,0,0
1.90047E-3,1.172284045,0.052791802,0.766666667,0,0
1.92116E-3,1.364399868,0.053335769,0.75,0,0
1.93432E-3,1.557832112,0.053681619,0.733333333,0,0
3.299E-3,1.887731658,0.088213367,0.716666667,0,0
3.33477E-3,2.221208667,0.089084743,0.7,0,0
4.04909E-3,2.626117169,0.10614148,0.683333333,0,0
4.17133E-3,3.04325039,0.108996745,0.666666667,0,0
4.17508E-3,3.460758527,0.109084024,0.65,0,0
4.86817E-3,3.947575177,0.124930236,0.633333333,0,0
5.1505E-3,4.462624712,0.131224788,0.616666667,0,0
5.31786E-3,4.994410954,0.134913683,0.6,0,0
5.46245E-3,5.540655802,0.138075339,0.583333333,0,0
5.6379E-3,6.104446034,0.141881079,0.566666667,0,0
6.08169E-3,6.712615426,0.151358934,0.55,0,0
6.7825E-3,7.390864986,0.1659066,0.533333333,0,0
8.21772E-3,8.212637057,0.194195991,0.516666667,0,0
8.67672E-3,9.080309515,0.202842669,0.5,0,0
8.99152E-3,9.979461637,0.208666292,0.483333333,0,0
9.21349E-3,10.675114178,0.212721817,0.466666667,0,0
9.28788E-3,10.908250076,0.214071673,0.466666667,0.058823529,0
9.33361E-3,11.255265186,0.214899105,0.45,0.058823529,0
9.4119E-3,11.84944057,0.216311834,0.45,0.117647059,0
9.44389E-3,12.793829953,0.216887574,0.433333333,0.117647059,0
1.10738E-2,13.901208847,0.24514338,0.416666667,0.117647059,0
1.10907E-2,15.010280797,0.245426191,0.4,0.117647059,0
1.11E-2,16.120282492,0.245581407,0.383333333,0.117647059,0
1.28338E-2,17.189261296,0.273450586,0.366666667,0.117647059,0
1.32488E-2,17.445163705,0.279819399,0.366666667,0.235294118,0
1.47228E-2,18.91744638,0.301562924,0.35,0.235294118,0
1.50937E-2,20.426818225,0.306828845,0.333333333,0.235294118,0
1.55989E-2,21.986707264,0.313874843,0.316666667,0.235294118,0
1.91965E-2,23.906353352,0.36019,0.3,0.235294118,0
2.28385E-2,26.190207547,0.401116309,0.283333333,0.235294118,0
2.30399E-2,28.494199958,0.403227036,0.266666667,0.235294118,0
2.35242E-2,30.846621516,0.408242592,0.25,0.235294118,0
2.56707E-2,33.413693055,0.429494308,0.233333333,0.235294118,0
2.78248E-2,36.19617346,0.449340013,0.216666667,0.235294118,0
2.84326E-2,38.072893481,0.454692459,0.2,0.235294118,0
2.87561E-2,39.071785803,0.45749911,0.2,0.294117647,0
3.25907E-2,42.330857638,0.488692432,0.183333333,0.294117647,0
3.2722E-2,45.603053298,0.489696656,0.166666667,0.294117647,0
3.42679E-2,49.029842071,0.501235792,0.15,0.294117647,0
3.61125E-2,52.641092163,0.514339459,0.133333333,0.294117647,0
3.6564E-2,53.631528824,0.517442267,0.116666667,0.294117647,0
3.78372E-2,56.424808925,0.525983165,0.116666667,0.352941176,0
3.84435E-2,60.269155317,0.529944913,0.1,0.352941176,0
4.00512E-2,60.836606568,0.540136846,0.083333333,0.352941176,0
5.36417E-2,65.633327693,0.611366927,0.083333333,0.411764706,0
5.53826E-2,71.171589293,0.61892791,0.066666667,0.411764706,0
5.9019E-2,77.073486921,0.633809211,0.05,0.411764706,0
6.66595E-2,79.189709441,0.66157736,0.033333333,0.411764706,0
9.15605E-2,86.086675083,0.728640176,0.033333333,0.470588235,0
9.23677E-2,86.310259551,0.730372266,0.033333333,0.529411765,0
1.36897E-1,100,0.800586855,0.016666667,0.529411765,0
7.62794E-1,100,0.957210187,0,0.529411765,0
7.63638E-1,100,0.957255425,0,0.588235294,0
1E0,100,0.967025482,0,0.941176471,0
