Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.76103E-4,0.017610341,0.007268261,1,0,0
7.58663E-4,0.093476625,0.030576873,0.983333333,0,0
7.76551E-4,0.171131691,0.031275269,0.966666667,0,0
1.09246E-3,0.280377349,0.043445498,0.95,0,0
1.65656E-3,0.446033462,0.064433678,0.933333333,0,0
1.73498E-3,0.619531207,0.067278558,0.916666667,0,0
1.73622E-3,0.793153165,0.067323482,0.9,0,0
2.16015E-3,1.009168301,0.082407182,0.883333333,0,0
3.10613E-3,1.319781692,0.11436796,0.866666667,0,0
3.12035E-3,1.631816875,0.114831349,0.85,0,0
3.15414E-3,1.947230544,0.115930521,0.833333333,0,0
3.41005E-3,2.288235925,0.124168809,0.816666667,0,0
3.46818E-3,2.63505402,0.126018642,0.8,0,0
3.52766E-3,2.987819755,0.127903343,0.783333333,0,0
3.57376E-3,3.34519597,0.129358737,0.766666667,0,0
4.60804E-3,4.163375685,0.160777033,0.733333333,0,0
4.63588E-3,4.626963766,0.161591593,0.716666667,0,0
6.83299E-3,5.310262437,0.221232637,0.7,0,0
7.0795E-3,6.018212459,0.227399078,0.683333333,0,0
7.22854E-3,6.741066551,0.231080131,0.666666667,0,0
8.23691E-3,7.564758039,0.25509255,0.65,0,0
8.79646E-3,8.444403701,0.267780945,0.633333333,0,0
1.02639E-2,9.470798641,0.299092773,0.616666667,0,0
1.0649E-2,10.535697196,0.306869696,0.6,0,0
1.09513E-2,11.630829186,0.312856304,0.583333333,0,0
1.2723E-2,12.90312581,0.345958788,0.566666667,0,0
1.30764E-2,14.21076764,0.352184909,0.55,0,0
1.36856E-2,15.579322848,0.362641223,0.533333333,0,0
1.41885E-2,16.998173254,0.371023763,0.516666667,0,0
1.42133E-2,18.419500369,0.371430855,0.5,0,0
1.43273E-2,19.852233442,0.373298852,0.483333333,0,0
1.45944E-2,21.311676474,0.377630101,0.466666667,0,0
1.47023E-2,22.781907535,0.379362547,0.45,0,0
1.53387E-2,24.315777226,0.389389158,0.433333333,0,0
1.58424E-2,25.900018791,0.39709872,0.416666667,0,0
1.7215E-2,27.621516149,0.417151003,0.4,0,0
1.78228E-2,29.403799024,0.425611441,0.383333333,0,0
1.80202E-2,31.205815583,0.42830551,0.366666667,0,0
1.8048E-2,33.010612387,0.428683043,0.35,0,0
1.84675E-2,33.777509151,0.434320645,0.333333333,0,0
1.90926E-2,34.919867523,0.44251502,0.333333333,0.333333333,0
1.94312E-2,36.862982565,0.446856002,0.316666667,0.333333333,0
2.04226E-2,38.905240354,0.459186415,0.3,0.333333333,0
2.09843E-2,41.003670792,0.465931698,0.283333333,0.333333333,0
2.19341E-2,43.197082315,0.476962265,0.266666667,0.333333333,0
2.19369E-2,45.390774418,0.476994175,0.25,0.333333333,0
2.24789E-2,47.63866625,0.483086075,0.233333333,0.333333333,0
2.32164E-2,49.960305353,0.491150701,0.216666667,0.333333333,0
2.5755E-2,52.535805397,0.517085687,0.2,0.333333333,0
3.41741E-2,55.95321967,0.586910938,0.183333333,0.333333333,0
3.49971E-2,59.452933814,0.592668279,0.166666667,0.333333333,0
3.8477E-2,63.30063765,0.615336945,0.15,0.333333333,0
3.88692E-2,63.926065939,0.617734445,0.133333333,0.333333333,0
4.10512E-2,67.405754229,0.630545984,0.133333333,0.666666667,0
4.10841E-2,71.514162157,0.630732668,0.116666667,0.666666667,0
4.21322E-2,75.727381286,0.636580405,0.1,0.666666667,0
4.33029E-2,76.655204483,0.642896928,0.083333333,0.666666667,0
4.82159E-2,80.548974381,0.667173779,0.083333333,1,0
4.834E-2,85.382974223,0.667744178,0.066666667,1,0
4.85098E-2,90.233958735,0.668521884,0.05,1,0
4.85327E-2,95.087233733,0.668626484,0.033333333,1,0
4.91277E-2,100,0.671320342,0.016666667,1,0
