X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
20.1294,3.9057,train,0.004788958129745927,1.7998785882653072,0.05713576736720446
32.114,9.2479,train,0.45504965436136885,100.0,0.8520286760920497
7.9127,30.9913,train,1.023828269981585E-4,0.059756557842790256,0.0012938463541861287
32.3254,9.3393,train,0.45504965436136885,100.0,0.8520286760920497
102.8431,49.1864,train,3.579108925874297E-4,0.11220439495327501,0.004508482032583533
32.495,9.4316,train,0.4397377501860583,100.0,0.8476611521734964
10.0629,41.6494,train,287.679486690903,100.0,0.9997253662208595
9.9871,41.6435,train,287.679486690903,100.0,0.9997253662208595
10.0706,41.6449,train,287.679486690903,100.0,0.9997253662208595
32.2925,9.1705,train,0.45504965436136885,100.0,0.8520286760920497
32.2081,9.1547,train,0.45504965436136885,100.0,0.8520286760920497
10.0664,41.6462,train,287.679486690903,100.0,0.9997253662208595
10.0826,41.6781,train,287.679486690903,100.0,0.9997253662208595
9.9486,41.6567,train,287.679486690903,100.0,0.9997253662208595
100.2627,46.7899,train,4.1439011283323646E-4,0.12485165726798048,0.005216220522131459
32.6146,9.4588,train,0.4397377501860583,100.0,0.8476611521734964
31.9867,8.9832,train,0.45504965436136885,100.0,0.8520286760920497
51.0239,47.619,train,0.006574676919154792,2.0411896236735596,0.0768043844853302
