species,X,Y,PC1,PC2,PC3
insect.M.distribution250t7.1_PA1_RUN1,19.9887,13.6431,5626.66636442183,-3180.90241662042,498.396748843836
insect.M.distribution250t7.1_PA1_RUN1,19.9887,13.6431,5626.66636442183,-3180.90241662042,498.396748843836
insect.M.distribution250t7.1_PA1_RUN1,19.8917,13.6869,5626.66636442183,-3180.90241662042,498.396748843836
insect.M.distribution250t7.1_PA1_RUN1,33.0864,30.6038,-6370.43444759793,2493.20916505782,2569.91645205861
insect.M.distribution250t7.1_PA1_RUN1,31.8405,45.1568,7182.58148063649,1901.05101891006,-730.121874940167
insect.M.distribution250t7.1_PA1_RUN1,27.1721,18.9361,3382.78362527472,1299.67410033544,1024.22740861113
insect.M.distribution250t7.1_PA1_RUN1,53.1845,-52.0881,7169.93085027957,-401.090219314264,-497.746579568075
insect.M.distribution250t7.1_PA1_RUN1,53.1845,-52.0881,7169.93085027957,-401.090219314264,-497.746579568075
insect.M.distribution250t7.1_PA1_RUN1,19.912,13.6439,5626.66636442183,-3180.90241662042,498.396748843836
insect.M.distribution250t7.1_PA1_RUN1,19.8917,13.6869,5626.66636442183,-3180.90241662042,498.396748843836
