Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.28211E-5,0.004282107,0.001697636,1,0,0
2.32485E-4,0.027530561,0.009148036,0.983333333,0,0
3.1526E-4,0.059056539,0.012364886,0.966666667,0,0
4.31775E-4,0.102234071,0.016857734,0.95,0,0
1.0504E-3,0.207274086,0.04004344,0.933333333,0,0
1.05603E-3,0.31287733,0.040249512,0.916666667,0,0
3.10501E-3,0.623378101,0.10977141,0.9,0,0
3.55746E-3,0.979123693,0.123786801,0.883333333,0,0
4.28737E-3,1.407860994,0.145490086,0.866666667,0,0
4.39719E-3,1.847580007,0.148662675,0.85,0,0
4.46524E-3,2.294104374,0.150616929,0.833333333,0,0
4.51256E-3,2.745360815,0.151970531,0.816666667,0,0
4.77309E-3,3.222669616,0.15934618,0.8,0,0
4.97719E-3,3.720388281,0.16503537,0.783333333,0,0
5.00635E-3,4.221023589,0.165842093,0.766666667,0,0
5.4458E-3,4.765603669,0.177810937,0.75,0,0
6.39317E-3,5.12116275,0.202480379,0.733333333,0,0
7.42386E-3,5.507989634,0.227691003,0.733333333,0.0625,0
8.15385E-3,6.323374927,0.244603585,0.716666667,0.125,0
8.16053E-3,7.13942807,0.244754894,0.7,0.125,0
8.18134E-3,7.957562282,0.245225998,0.683333333,0.125,0
8.18685E-3,8.77624719,0.245350564,0.666666667,0.125,0
8.42682E-3,9.618929267,0.250739008,0.65,0.125,0
8.53124E-3,10.472052773,0.253059628,0.633333333,0.125,0
8.59334E-3,11.331386463,0.254433044,0.616666667,0.125,0
8.80413E-3,12.211799112,0.259057338,0.6,0.125,0
8.87284E-3,13.099082785,0.260552329,0.583333333,0.125,0
9.22086E-3,14.021168339,0.268032763,0.566666667,0.125,0
9.42088E-3,14.963256001,0.27226399,0.55,0.125,0
9.44043E-3,15.907298612,0.272674915,0.533333333,0.125,0
9.61195E-3,16.868493381,0.276260456,0.516666667,0.125,0
1.01634E-2,17.884835593,0.287552833,0.5,0.125,0
1.05018E-2,18.935013154,0.294308423,0.483333333,0.125,0
1.11439E-2,20.049403461,0.306783129,0.466666667,0.125,0
1.11475E-2,21.164150155,0.306851134,0.45,0.125,0
1.11576E-2,22.279908807,0.307044162,0.433333333,0.125,0
1.18965E-2,23.469562656,0.320854666,0.416666667,0.125,0
1.26493E-2,23.818685441,0.33436938,0.4,0.125,0
1.5167E-2,24.986260996,0.375903291,0.4,0.1875,0
1.66523E-2,26.651491568,0.398062242,0.383333333,0.1875,0
1.66751E-2,28.319006002,0.398390686,0.366666667,0.1875,0
1.68971E-2,30.008718045,0.401564367,0.35,0.1875,0
1.69753E-2,31.706250377,0.402674503,0.333333333,0.1875,0
1.84151E-2,33.547757475,0.422400953,0.316666667,0.1875,0
1.87117E-2,35.418927725,0.426304418,0.3,0.1875,0
1.87827E-2,37.297202294,0.427231478,0.283333333,0.1875,0
1.96645E-2,39.189728323,0.438492821,0.266666667,0.1875,0
1.97006E-2,39.267261083,0.438944739,0.266666667,0.25,0
2.39467E-2,41.661935519,0.487437151,0.25,0.25,0
2.62046E-2,44.281499742,0.509958861,0.233333333,0.25,0
2.66832E-2,46.950796566,0.514480549,0.216666667,0.3125,0
2.68448E-2,49.635275912,0.51598893,0.2,0.3125,0
2.86831E-2,52.503587473,0.532507652,0.183333333,0.3125,0
3.02648E-2,55.530070578,0.545843882,0.166666667,0.3125,0
3.07219E-2,55.982565916,0.549557475,0.15,0.3125,0
3.36658E-2,58.896647933,0.572090959,0.15,0.375,0
3.53464E-2,62.431285093,0.583972223,0.133333333,0.375,0
3.65094E-2,66.082221259,0.591815187,0.116666667,0.375,0
3.89943E-2,69.981648586,0.607620361,0.1,0.375,0
4.7813E-2,74.07040379,0.655025634,0.083333333,0.375,0
4.97175E-2,74.95340181,0.663797456,0.083333333,0.4375,0
5.41229E-2,78.375873421,0.682473518,0.066666667,0.4375,0
5.70625E-2,80.659652593,0.693822877,0.066666667,0.5,0
5.93765E-2,86.597306722,0.702201824,0.05,0.5,0
6.01346E-2,90.923893034,0.70484785,0.033333333,0.5,0
6.04354E-2,92.640848983,0.705884908,0.033333333,0.5625,0
6.48868E-2,95.130841803,0.720420884,0.016666667,0.5625,0
6.97659E-2,97.860080352,0.734787807,0.016666667,0.625,0
7.35915E-2,100,0.745059769,0.016666667,0.6875,0
7.49262E-2,100,0.748458764,0,0.6875,0
8.12986E-2,100,0.763512537,0,0.75,0
8.12986E-2,100,0.763512625,0,0.8125,0
1.11383E-1,100,0.815610148,0,0.875,0
1.64673E-1,100,0.867366274,0,0.9375,0
