X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-0.5947,35.4562,train,0.32189121412775645,100.0,0.8972578258029155
3.4722,-47.3345,train,0.02389524429059764,34.46984140579889,0.39331148505418073
94.4103,-56.7947,train,0.026989862837162967,40.16326541812699,0.4227165011392531
94.353,-56.7876,train,0.027263121712119205,40.522165752927016,0.4251766263918731
10.1539,40.9589,train,0.2689049812854261,100.0,0.879453488068349
42.7197,58.9328,train,0.019902445387200363,27.467067352625794,0.35063470281835496
8.2939,38.8609,train,0.26250870966598117,100.0,0.8768778967525852
9.7282,37.1139,train,0.20649051196497628,100.0,0.8485355947292265
-21.64,17.5134,train,0.029572077701267272,42.141189178312516,0.44515593250629587
-0.5848,35.3176,train,0.32189121412775645,100.0,0.8972578258029155
12.4715,29.7815,train,0.015187369514552627,23.73693087243845,0.2918059834421446
108.0881,48.3886,train,0.6248752499826935,100.0,0.9442997467605837
64.405,-61.9631,train,0.06764818839149958,57.354323144936295,0.6473080973315787
