X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
19.1228,40.1953,train,0.0,0.0,0.0
7.9496,42.4842,train,Infinity,100.0,NaN
7.764,42.0,train,Infinity,100.0,NaN
19.0675,40.1875,train,0.0,0.0,0.0
97.4127,45.5087,train,Infinity,100.0,NaN
97.3914,45.5063,train,Infinity,100.0,NaN
30.6039,9.2257,train,0.0,0.0,0.0
7.794,42.0018,train,Infinity,100.0,NaN
97.3811,45.5026,train,Infinity,100.0,NaN
18.9391,40.176,train,0.0,0.0,0.0
8.2003,43.6498,train,Infinity,100.0,NaN
97.4082,45.5131,train,Infinity,100.0,NaN
9.445,41.9708,train,Infinity,100.0,NaN
97.3941,45.5078,train,Infinity,100.0,NaN
19.0979,40.184,train,0.0,0.0,0.0
97.3889,45.5044,train,Infinity,100.0,NaN
19.0968,40.197,train,0.0,0.0,0.0
