species,X,Y,PC1,PC2,PC3
insect.M.distribution70t5.1_PA1_RUN1,-54.1515,36.6608,-412.298265214619,2886.36087601117,1687.44786887819
insect.M.distribution70t5.1_PA1_RUN1,-54.1515,36.6608,-412.298265214619,2886.36087601117,1687.44786887819
insect.M.distribution70t5.1_PA1_RUN1,-49.2426,40.4999,3294.25699955333,2929.39294075778,638.56710753878
