Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.1547E-9,0.000000415,0.000000031,0.983333333,0,0
2.73838E-8,0.000003154,0.000000205,0.966666667,0,0
6.74149E-8,0.000013352,0.000000504,0.933333333,0,0
9.78179E-8,0.000032015,0.000000731,0.9,0,0
1.42972E-7,0.00005872,0.000001068,0.866666667,0,0
1.8463E-7,0.000109716,0.000001379,0.816666667,0,0
5.31628E-7,0.000250252,0.000003972,0.75,0,0
1.29609E-6,0.000607413,0.000009682,0.7,0,0
2.29758E-6,0.00103003,0.000017164,0.666666667,0,0
8.36255E-6,0.003209919,0.000062468,0.583333333,0.058823529,0
1.01918E-5,0.005213378,0.000076132,0.55,0.058823529,0
2.49738E-5,0.010809318,0.000186531,0.5,0.058823529,0
1.99411E-4,0.039956552,0.001487483,0.45,0.117647059,0
2.60526E-4,0.066009185,0.001942479,0.433333333,0.117647059,0
1.1691E-3,0.211188263,0.008658162,0.4,0.117647059,0
1.41102E-3,0.352290627,0.010431087,0.383333333,0.117647059,0
1.44935E-3,0.497225351,0.010711362,0.366666667,0.117647059,0
1.53742E-3,0.650967686,0.011354895,0.35,0.117647059,0
2.46289E-3,0.897256993,0.018066616,0.333333333,0.117647059,0
3.28922E-3,1.226178712,0.023982766,0.316666667,0.117647059,0
3.81819E-3,1.607998021,0.02773274,0.3,0.117647059,0
5.7884E-3,2.186838284,0.041449835,0.283333333,0.117647059,0
6.48968E-3,2.83580661,0.046239392,0.266666667,0.117647059,0
6.52228E-3,3.488034838,0.04646087,0.25,0.117647059,0
1.00524E-2,4.493276575,0.069850946,0.233333333,0.117647059,0
1.03684E-2,5.530117736,0.071888837,0.216666667,0.117647059,0
1.13234E-2,6.662459264,0.07799387,0.2,0.117647059,0
1.37402E-2,8.036475654,0.093090448,0.183333333,0.117647059,0
1.79212E-2,9.828598521,0.118072772,0.166666667,0.117647059,0
2.40845E-2,12.237043855,0.152486872,0.15,0.117647059,0
2.5725E-2,14.809540559,0.161199203,0.133333333,0.117647059,0
3.1481E-2,17.957636598,0.190400269,0.116666667,0.117647059,0
3.28414E-2,21.241776914,0.197007377,0.1,0.117647059,0
3.76539E-2,25.0071664,0.219538471,0.083333333,0.117647059,0
4.69192E-2,29.699085862,0.259538708,0.066666667,0.117647059,0
6.11287E-2,32.573907387,0.313498666,0.05,0.117647059,0
9.27759E-2,38.976677356,0.409361072,0.05,0.176470588,0
1.4278E-1,51.350987643,0.516121848,0.033333333,0.176470588,0
1.55689E-1,54.54558598,0.537694995,0.033333333,0.235294118,0
4.54544E-1,100,0.77250332,0.016666667,0.235294118,0
1E0,100,0.881943109,0,0.235294118,0
