X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
95.5153,46.077,train,0.14284880386117005,89.19363599465507,0.7662696709416549
11.3475,16.3257,train,Infinity,100.0,NaN
98.1107,46.2216,train,0.15593334153366487,91.9767891572386,0.7815988313275382
-10.1554,-10.5518,train,0.07095785391690526,60.739786768820444,0.6195563266240053
6.4096,29.4373,train,0.005657437604407042,4.6850431928174245,0.1149192131916455
90.1403,45.9403,train,0.26051339693560277,100.0,0.8567105839932007
87.3065,47.234,train,0.22867764087310538,100.0,0.8399549232783428
4.6553,32.7977,train,0.0643677002303399,53.03486280287098,0.5963287622043838
99.7244,38.3947,train,0.2319644268547834,100.0,0.8418640480815829
6.7488,35.3447,train,0.22104324811720888,100.0,0.8353374803948009
-10.1325,-10.5253,train,0.07095785391690526,60.739786768820444,0.6195563266240053
97.1891,45.1907,train,0.0905471776143606,67.93187740326408,0.6751234736800453
94.8273,39.4181,train,0.2252098848414897,100.0,0.8378900640607707
-10.1459,-10.5968,train,0.07095785391690526,60.739786768820444,0.6195563266240053
33.996,39.8632,train,0.008445812726802468,9.796969455627112,0.1623630596936144
94.3903,39.4722,train,0.16693021040120834,94.3157596723732,0.7930083366813775
129.4703,-54.5678,train,0.0118580551307195,15.640854916800809,0.21392727160322617
128.9371,-54.7587,train,0.008594828998548978,10.236562175135193,0.16475578558527393
69.188,37.4022,train,0.07397384038936285,61.84708887168106,0.6293177139601185
-10.155,-10.5441,train,0.07095785391690526,60.739786768820444,0.6195563266240053
3.5325,33.1929,train,Infinity,100.0,NaN
-10.1248,-10.515,train,0.07095785391690526,60.739786768820444,0.6195563266240053
22.3689,2.9468,train,0.007689950023521087,6.651278739208118,0.150012078793936
-10.1918,-10.5836,train,0.07095785391690526,60.739786768820444,0.6195563266240053
