Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.69582E-3,0.269581543,0.112783527,1,0,0
4.6225E-3,0.72676921,0.178963894,0.983333333,0,0
4.69754E-3,1.205273795,0.181342294,0.966666667,0.142857143,0
5.00399E-3,1.705672926,0.190913777,0.95,0.142857143,0
5.17381E-3,2.223054176,0.196122157,0.933333333,0.142857143,0
5.19154E-3,2.742208247,0.196662015,0.916666667,0.142857143,0
5.26735E-3,3.268943185,0.198962376,0.9,0.142857143,0
5.40565E-3,3.809508478,0.203125335,0.883333333,0.142857143,0
5.57379E-3,4.366887949,0.208128517,0.866666667,0.142857143,0
6.0084E-3,4.967728236,0.220774186,0.85,0.142857143,0
6.68183E-3,5.635911273,0.239590208,0.833333333,0.142857143,0
6.81319E-3,6.317230507,0.243155131,0.816666667,0.142857143,0
7.42712E-3,7.059942389,0.259382318,0.8,0.142857143,0
7.5769E-3,7.817632113,0.263236192,0.783333333,0.142857143,0
7.67419E-3,8.585050754,0.265718076,0.766666667,0.142857143,0
7.87585E-3,9.372635587,0.270809667,0.75,0.142857143,0
8.00922E-3,10.173557745,0.27413848,0.733333333,0.142857143,0
8.14498E-3,10.98805611,0.277495844,0.716666667,0.142857143,0
8.16962E-3,11.805017671,0.278101661,0.7,0.142857143,0
8.1878E-3,12.623797453,0.278548197,0.683333333,0.142857143,0
8.58983E-3,13.482780099,0.288282345,0.666666667,0.142857143,0
8.69298E-3,14.352078183,0.290737779,0.65,0.142857143,0
9.75782E-3,15.327860521,0.31512864,0.633333333,0.142857143,0
9.79606E-3,16.307466656,0.315973341,0.616666667,0.142857143,0
9.84765E-3,17.292231723,0.317109685,0.6,0.142857143,0
9.88361E-3,18.280592863,0.317899551,0.583333333,0.142857143,0
1.02915E-2,19.309747242,0.326733391,0.566666667,0.142857143,0
1.0865E-2,20.39624581,0.338771383,0.55,0.142857143,0
1.1015E-2,21.49774224,0.341849126,0.533333333,0.142857143,0
1.19993E-2,22.697668015,0.361358054,0.516666667,0.142857143,0
1.20844E-2,23.906108375,0.362991453,0.5,0.142857143,0
1.2983E-2,25.204411478,0.379734274,0.483333333,0.142857143,0
1.40208E-2,25.997718823,0.398007359,0.466666667,0.142857143,0
1.49371E-2,26.698122471,0.413268274,0.466666667,0.214285714,0
1.53262E-2,28.230737743,0.419516443,0.45,0.214285714,0
1.62342E-2,29.85415873,0.433594936,0.433333333,0.214285714,0
1.62745E-2,31.481608772,0.434203794,0.416666667,0.214285714,0
1.69447E-2,33.176076587,0.444142715,0.4,0.214285714,0
1.72209E-2,34.898162862,0.448137739,0.383333333,0.214285714,0
1.73227E-2,36.630428262,0.44959571,0.366666667,0.214285714,0
1.73502E-2,38.36545295,0.449989601,0.35,0.214285714,0
1.74308E-2,40.108528446,0.451135645,0.333333333,0.214285714,0
1.76656E-2,41.875092325,0.454452121,0.316666667,0.214285714,0
1.77036E-2,43.64544929,0.454983937,0.3,0.214285714,0
1.86004E-2,45.028927448,0.467263144,0.283333333,0.214285714,0
1.89308E-2,45.53852716,0.471647859,0.283333333,0.285714286,0
1.89719E-2,47.435712184,0.472187954,0.266666667,0.285714286,0
1.93485E-2,49.370563625,0.477090101,0.25,0.285714286,0
2.40077E-2,51.771333004,0.530974013,0.233333333,0.285714286,0
2.4097E-2,54.181033449,0.531898639,0.216666667,0.285714286,0
2.46775E-2,56.648783772,0.537820764,0.2,0.285714286,0
2.72644E-2,59.375224947,0.562487296,0.183333333,0.357142857,0
2.78572E-2,60.027666952,0.567773458,0.166666667,0.357142857,0
2.99892E-2,62.374146782,0.585773066,0.166666667,0.428571429,0
3.02247E-2,65.396612911,0.587669316,0.15,0.428571429,0
3.79096E-2,69.187568983,0.641270765,0.133333333,0.428571429,0
4.01604E-2,73.203613824,0.654428596,0.116666667,0.428571429,0
4.10887E-2,77.312483934,0.65957789,0.1,0.428571429,0
4.15093E-2,81.463409333,0.661860649,0.083333333,0.428571429,0
4.26453E-2,84.993436015,0.667876903,0.066666667,0.428571429,0
4.28896E-2,85.752366537,0.6691425,0.066666667,0.5,0
4.31116E-2,90.063530225,0.670284814,0.05,0.5,0
4.82875E-2,94.892279985,0.694841666,0.033333333,0.5,0
5.10772E-2,100,0.706618844,0.016666667,0.5,0
6.17149E-2,100,0.744255481,0,0.5,0
6.93133E-2,100,0.765723268,0,0.928571429,0
