Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.38872E-2,1.388722287,0.454071348,1,0,0
1.54061E-2,2.929327542,0.479900163,0.983333333,0,0
1.55782E-2,4.487150081,0.482674683,0.966666667,0,0
1.58603E-2,6.073180269,0.48715685,0.95,0,0
1.59095E-2,7.664130364,0.487930675,0.933333333,0,0
1.59155E-2,9.255676118,0.488024205,0.916666667,0,0
1.59164E-2,10.847312646,0.488038455,0.9,0,0
1.59194E-2,12.439253908,0.488086288,0.883333333,0,0
1.59419E-2,14.033445151,0.488439183,0.866666667,0,0
1.59731E-2,15.630757289,0.488927871,0.85,0,0
1.59836E-2,17.229112632,0.489091014,0.833333333,0,0
1.5986E-2,18.827715148,0.489129653,0.816666667,0,0
1.60034E-2,20.428058655,0.489401647,0.8,0,0
1.60065E-2,22.028709462,0.489449627,0.783333333,0,0
1.60368E-2,23.632393427,0.489922715,0.766666667,0,0
1.60685E-2,25.239242335,0.490415425,0.75,0,0
1.60792E-2,26.84716028,0.490581634,0.733333333,0,0
1.61616E-2,28.463318963,0.491859242,0.716666667,0,0
1.61971E-2,30.083031406,0.492408226,0.7,0,0
1.62035E-2,31.703383379,0.492506894,0.683333333,0,0
1.62058E-2,33.323959793,0.492541513,0.666666667,0,0
1.62223E-2,34.946187163,0.492796015,0.65,0,0
1.62465E-2,36.570837094,0.493169002,0.633333333,0,0
1.62768E-2,37.634384555,0.4936345,0.616666667,0,0
1.62929E-2,38.200126406,0.493881769,0.616666667,0.25,0
1.62984E-2,39.829963259,0.493965758,0.6,0.25,0
1.63234E-2,41.462306466,0.494349859,0.583333333,0.25,0
1.63338E-2,43.095689806,0.494509089,0.566666667,0.25,0
1.63811E-2,44.733803074,0.495231913,0.55,0.25,0
1.63868E-2,46.372486657,0.495318928,0.533333333,0.25,0
1.63905E-2,48.011531779,0.495374075,0.516666667,0.25,0
1.63991E-2,49.65143708,0.49550523,0.5,0.25,0
1.64145E-2,51.292884299,0.495740164,0.483333333,0.25,0
1.64532E-2,52.938209137,0.49633001,0.466666667,0.25,0
1.64752E-2,54.585732828,0.496663876,0.45,0.25,0
1.65677E-2,56.242503512,0.498063079,0.433333333,0.25,0
1.65866E-2,57.901158594,0.498347262,0.416666667,0.25,0
1.67802E-2,59.579174126,0.501248448,0.4,0.25,0
1.6827E-2,61.261875967,0.50194566,0.383333333,0.25,0
1.68272E-2,62.944593405,0.501947978,0.366666667,0.25,0
1.68297E-2,64.627568296,0.501986224,0.35,0.25,0
1.68481E-2,66.312381142,0.502259091,0.333333333,0.25,0
1.68759E-2,67.999974089,0.502671265,0.316666667,0.25,0
1.69218E-2,69.692154532,0.50334991,0.3,0.25,0
1.69656E-2,71.13413688,0.503995853,0.283333333,0.25,0
1.69733E-2,71.389488363,0.504110064,0.283333333,0.75,0
1.69871E-2,73.088200138,0.504312924,0.266666667,0.75,0
1.70198E-2,74.790177592,0.504793034,0.25,0.75,0
1.71499E-2,76.505166099,0.506696679,0.233333333,0.75,0
1.71501E-2,78.220180688,0.506700481,0.216666667,0.75,0
1.71617E-2,79.936347935,0.506868418,0.2,0.75,0
1.71725E-2,81.653596466,0.507025852,0.183333333,0.75,0
1.7222E-2,83.375796814,0.507745552,0.166666667,0.75,0
1.72326E-2,85.099056627,0.507899262,0.15,0.75,0
1.74968E-2,86.848739118,0.511701932,0.133333333,0.75,0
1.7514E-2,88.600137477,0.511946844,0.116666667,0.75,0
1.78485E-2,90.384984331,0.516672455,0.1,0.75,0
1.81937E-2,91.867143596,0.521454721,0.083333333,0.75,0
1.82741E-2,92.212394702,0.522555134,0.083333333,1,0
1.87947E-2,94.09186807,0.529558881,0.066666667,1,0
1.88252E-2,95.974391063,0.529962765,0.05,1,0
1.94058E-2,97.914968541,0.537521214,0.033333333,1,0
2.08503E-2,100,0.555314143,0.016666667,1,0
