Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
6.74214E-3,0.674213759,0.284287375,1,0,0
9.01467E-3,1.575680749,0.346872089,0.983333333,0,0
9.07302E-3,2.482982998,0.34833529,0.966666667,0,0
9.75079E-3,3.458062221,0.364862347,0.95,0,0
1.15129E-2,4.60935232,0.40415023,0.933333333,0,0
1.29835E-2,5.907698163,0.433399626,0.916666667,0,0
1.31645E-2,7.224152611,0.436804043,0.9,0,0
1.32277E-2,8.5469275,0.437982674,0.883333333,0,0
1.35216E-2,9.899090819,0.443398834,0.866666667,0,0
1.45913E-2,11.35822373,0.462261239,0.85,0,0
1.46012E-2,12.818339654,0.462428652,0.833333333,0,0
1.46349E-2,14.28182566,0.463001805,0.816666667,0,0
1.47326E-2,15.755088134,0.464657604,0.8,0,0
1.48375E-2,17.238842031,0.466423172,0.783333333,0,0
1.49202E-2,18.730865258,0.467806604,0.766666667,0,0
1.49556E-2,20.226422121,0.468395585,0.75,0,0
1.51766E-2,21.744079623,0.472049914,0.733333333,0,0
1.53671E-2,23.280788651,0.475159988,0.716666667,0,0
1.53719E-2,24.817979636,0.475238191,0.7,0,0
1.57341E-2,26.391387561,0.481048801,0.683333333,0,0
1.59228E-2,27.983668947,0.484026132,0.666666667,0,0
1.61419E-2,29.597860537,0.487439948,0.65,0,0
1.62093E-2,31.218792754,0.488481134,0.633333333,0,0
1.6818E-2,32.900597324,0.497695596,0.616666667,0,0
1.69738E-2,33.736130162,0.500000129,0.6,0,0
1.71375E-2,34.614347316,0.502399707,0.6,0.5,0
1.71404E-2,36.328384664,0.502441622,0.583333333,0.5,0
1.72199E-2,38.050370446,0.503598214,0.566666667,0.5,0
1.72546E-2,39.775827006,0.504101568,0.55,0.5,0
1.72726E-2,41.50308409,0.50436229,0.533333333,0.5,0
1.74089E-2,43.243975664,0.506327746,0.516666667,0.5,0
1.74399E-2,44.98796213,0.506771716,0.5,0.5,0
1.75449E-2,46.742453718,0.508272764,0.483333333,0.5,0
1.75679E-2,48.499245257,0.508600179,0.466666667,0.5,0
1.77405E-2,50.273299492,0.511043806,0.45,0.5,0
1.77533E-2,52.048628391,0.511223278,0.433333333,0.5,0
1.78253E-2,53.83115806,0.512234675,0.416666667,0.5,0
1.7978E-2,55.628958671,0.514365792,0.4,0.5,0
1.80249E-2,57.431446294,0.515016152,0.383333333,0.5,0
1.82534E-2,59.256786528,0.518162344,0.366666667,0.5,0
1.83116E-2,61.087946942,0.518957115,0.35,0.5,0
1.84097E-2,62.928913273,0.520290243,0.333333333,0.5,0
1.87316E-2,64.802072234,0.524615395,0.316666667,0.5,0
1.8738E-2,66.675872716,0.524700793,0.3,0.5,0
1.8754E-2,68.551273573,0.524913696,0.283333333,0.5,0
1.87884E-2,70.43011512,0.525370778,0.266666667,0.5,0
1.87989E-2,72.310006649,0.525510089,0.25,0.5,0
1.89177E-2,74.201777456,0.527080544,0.233333333,0.5,0
1.93293E-2,75.980358811,0.532441949,0.216666667,0.5,0
1.93658E-2,76.138360542,0.53291236,0.216666667,1,0
1.94659E-2,78.084953236,0.534195401,0.2,1,0
1.95512E-2,80.040076583,0.535283318,0.183333333,1,0
1.96442E-2,82.004492543,0.536462639,0.166666667,1,0
1.97553E-2,83.980020304,0.537864999,0.15,1,0
1.98292E-2,85.962940178,0.538793226,0.133333333,1,0
1.98665E-2,87.949588474,0.539259991,0.116666667,1,0
1.99205E-2,89.941637373,0.539934424,0.1,1,0
1.99283E-2,91.934470427,0.540032186,0.083333333,1,0
1.99434E-2,93.928808604,0.540219716,0.066666667,1,0
1.99974E-2,95.928552667,0.540892001,0.05,1,0
2.03393E-2,97.962486153,0.545098735,0.033333333,1,0
2.03751E-2,100,0.545534815,0.016666667,1,0
