background,x,y,PC1,PC2,PC3
background,87.9,85.3,5341.76485239712,-1770.85658834473,-304.072327811619
background,86.5,84.3,5286.41978588621,-1479.59886347461,-307.299595040571
background,108.9,83.5,3960.28936150727,411.02837692159,-481.4986933941
background,138.5,83.5,4336.53333273744,196.685820639405,-498.162274124921
background,109.5,82.7,3935.25243050882,542.795656673774,-482.961592788261
background,160.3,81.5,4333.67952286361,607.637623257257,-453.818250777435
background,144.5,78.7,4058.34295038014,1180.23771190517,-504.637295713573
background,114.7,76.7,4355.12856240273,627.880588154157,-472.022902428601
background,93.3,69.7,4906.68618557826,1042.74023866031,-291.612571349132
background,108.1,66.9,1614.463607078,4860.96947815705,-1330.39188115738
background,77.1,61.3,-6743.82562290189,-2684.56095337878,-1410.20695639384
background,-5.5,61.1,4598.6022666536,-154.468137242009,-378.850987855725
background,-12.7,58.9,5015.92385931283,835.84411809884,-270.359313413166
background,90.3,56.7,-10780.7503577361,3305.96907652255,-2744.68878749754
background,41.7,52.9,1777.20634489939,-2976.47654344236,-453.932856640548
background,46.1,50.1,2375.70002522498,-2832.73018810724,-890.271247003425
background,65.1,43.1,-296.649370367577,-2166.39718839125,50.4548452238285
background,100.9,36.7,2232.3681648254,2568.18592015917,437.741023888632
background,-36.5,36.1,-4581.73382819539,-2785.67584888309,1403.63442700643
background,18.1,31.5,1754.65599015327,-3906.66039722123,-13.7226510242322
background,-28.5,31.1,-9269.8181709549,-2869.42122410729,2761.87590837129
background,-11.5,30.3,-10232.7291860062,-841.364603317157,1746.55439114279
background,-35.3,26.5,-820.232257637809,-2091.66641791795,1049.86960823784
background,101.3,23.3,81.6586555240438,-741.076282097461,878.062984263168
background,-30.9,20.5,-674.111510092034,-2250.8002777072,1493.82193475244
background,-28.1,14.1,1149.82663088379,2485.86141509169,787.216345248042
background,3.70000000000002,12.9,-1189.92839868183,5229.05781217026,1466.27425411852
background,-74.5,12.7,3873.55358627565,-3500.3995312143,315.270037842801
background,-34.9,11.7,1853.03322598399,1668.60956967066,550.841980894888
background,13.1,10.3,2178.53445975532,-1580.42438462024,818.803578072621
background,-52.3,2.89999999999999,4448.27383048555,3948.74487308587,-325.740759965429
background,1.70000000000002,1.69999999999999,4906.75414957398,1765.34986896052,-280.73585642602
background,-28.5,0.699999999999989,4703.40423960243,2758.38205459938,-295.32562325412
background,-35.7,-1.10000000000001,5480.44528730104,-1359.47431242323,-256.032350789276
background,-15.3,-4.5,4327.99147988239,3996.98756153728,-317.674891240277
background,36.9,-5.10000000000001,5680.96607442798,-2684.45414002142,-248.381397352173
background,6.90000000000001,-9.10000000000001,3367.07660588371,1746.32093121816,-143.711437037838
background,21.9,-11.5,2576.61907813362,-2989.08028862121,612.315763349455
background,-22.9,-12.9,1877.54527122654,57.3602613271855,793.628154711051
background,18.1,-12.9,2336.73423857868,-2016.55919666716,646.347198108539
background,9.90000000000001,-16.3,1434.68869961165,-1444.15551135966,796.408936647436
background,-20.1,-20.5,667.315750445417,-1469.84210346228,1001.35783056913
background,40.1,-25.7,1761.50062667089,-879.53946851412,-145.523303069673
background,-9.29999999999998,-26.7,315.626547828146,5184.59877672729,-626.589567912307
background,15.1,-26.7,482.838158671785,3358.47840167219,-513.961310050087
background,-21.1,-27.3,1936.50339278908,-2965.33327741374,-327.794537010341
background,11.5,-31.7,-5699.87555742666,697.288230749054,-1709.15433778033
background,25.7,-33.5,21.0270809213003,-1132.28099970866,170.105494168373
background,28.9,-34.5,-14947.8002052166,135.067042235417,4971.61271161326
background,61.9,-34.9,-4245.74813604611,-302.058677195819,979.124711431501
background,86.1,-36.3,123.822888888464,-2119.86592139694,637.406666139796
background,0.100000000000023,-38.1,-5032.43325266335,-1149.22086077287,1718.51025840064
background,44.1,-39.1,-4991.4233762429,-774.984427668891,1397.40588940063
background,62.1,-42.3,-3918.37788960905,-1512.63690865726,1470.57569809546
background,4.90000000000001,-43.9,1782.49071578683,1684.06041692923,372.669855069265
background,83.3,-47.5,-3275.16496957993,-2143.41766590278,137.262691439006
background,26.3,-57.1,689.72341994588,7535.90293573891,-537.134500509439
background,50.7,-59.7,213.12972356481,947.445932914154,-445.498163814395
background,23.7,-65.3,-7294.94851823574,-1563.96785804313,-2175.54252014363
background,7.10000000000002,-66.9,-8767.88696179974,203.996530026117,-1123.05207723984
