X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
15.5624,35.4876,train,0.03565150750604715,90.92778985592372,0.6578243863913334
8.3977,34.0762,train,0.050631077519721464,98.86437078316115,0.7319204456323225
-32.0802,-45.4725,train,0.03079411986086577,88.55344675271118,0.6241372477265227
102.3723,-58.511,train,0.014034560486478637,23.985113931404907,0.4307836427214793
91.6036,28.9099,train,0.01665505419570738,42.576594835232164,0.4731598761650145
10.7859,32.6553,train,0.022797747827732764,71.50452550835216,0.5514384275578775
102.2257,-58.5488,train,0.014034560486478637,23.985113931404907,0.4307836427214793
1.5912,-50.8041,train,0.02649816693940328,80.88139002397908,0.5882893293424561
11.9309,35.4279,train,0.05204584676865472,99.36420511386032,0.7372932806080018
102.2298,-58.5503,train,0.014034560486478637,23.985113931404907,0.4307836427214793
