Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.09581E-7,0.000020958,0.000005168,1,0,0
2.44632E-7,0.000045421,0.000006032,0.983333333,0,0
3.10873E-7,0.000076509,0.000007666,0.966666667,0,0
3.12818E-7,0.00010779,0.000007714,0.95,0,0
2.03572E-6,0.000311362,0.000050197,0.933333333,0,0
2.91264E-6,0.000602627,0.000071819,0.916666667,0,0
6.4152E-6,0.001244147,0.000158171,0.9,0,0
4.82434E-5,0.006068489,0.001188249,0.883333333,0,0
8.33933E-5,0.014407818,0.002052223,0.866666667,0,0
1.11235E-4,0.035174518,0.002735517,0.833333333,0,0
2.37384E-4,0.058912949,0.00581973,0.816666667,0,0
4.33207E-4,0.127829933,0.010569779,0.783333333,0,0
6.30133E-4,0.236624783,0.01530105,0.75,0,0
8.97351E-4,0.3263599,0.021649243,0.733333333,0,0
1.18957E-3,0.44531711,0.028498368,0.716666667,0,0
1.20008E-3,0.565324706,0.028742775,0.7,0,0
1.27771E-3,0.693095677,0.030545369,0.683333333,0,0
1.27908E-3,0.821003348,0.03057705,0.666666667,0,0
1.75626E-3,0.996629231,0.04151083,0.65,0,0
1.93456E-3,1.190085538,0.045533324,0.633333333,0,0
2.08128E-3,1.39821309,0.048817883,0.616666667,0,0
2.31553E-3,1.629765594,0.054015593,0.6,0,0
2.73231E-3,1.90299681,0.063124491,0.583333333,0,0
2.94445E-3,2.197441364,0.067693639,0.566666667,0,0
3.37106E-3,2.534547255,0.076748852,0.55,0,0
3.47777E-3,2.882324264,0.078986447,0.533333333,0,0
4.01587E-3,3.283911405,0.090106487,0.516666667,0,0
4.22795E-3,3.706706603,0.09441578,0.5,0,0
4.92395E-3,4.199101147,0.108275372,0.483333333,0,0
5.04912E-3,4.704013456,0.110723196,0.466666667,0,0
6.48145E-3,5.352158433,0.137804555,0.45,0,0
6.60076E-3,6.012234804,0.13998622,0.433333333,0,0
6.75751E-3,6.687985828,0.142835618,0.416666667,0,0
7.61413E-3,7.449398928,0.15807998,0.4,0,0
8.02021E-3,8.251419574,0.165118608,0.383333333,0,0
8.0228E-3,9.053699824,0.165163228,0.366666667,0,0
1.01763E-2,10.071332498,0.200603673,0.35,0,0
1.06208E-2,11.133407652,0.20754624,0.333333333,0,0
1.59209E-2,12.725493507,0.281919589,0.316666667,0,0
1.69433E-2,14.419822457,0.294689073,0.3,0,0
1.80495E-2,16.22476809,0.308002549,0.283333333,0,0
2.78881E-2,19.01357733,0.407480676,0.266666667,0,0
2.81542E-2,21.828992469,0.409775152,0.25,0,0
2.95689E-2,24.785885833,0.421683684,0.233333333,0,0
2.96774E-2,27.753628119,0.422577055,0.216666667,0,0
3.55145E-2,31.305078866,0.466886414,0.2,0,0
3.81301E-2,35.118086624,0.484608272,0.183333333,0,0
4.05522E-2,37.885037465,0.5,0.166666667,0,0
4.17881E-2,39.296895759,0.507504842,0.166666667,0.5,0
4.33029E-2,43.627190115,0.516401822,0.15,0.5,0
4.60521E-2,48.232402318,0.531753225,0.133333333,0.5,0
5.19046E-2,50.05610485,0.561393293,0.116666667,0.5,0
6.78149E-2,55.013894098,0.62578876,0.116666667,1,0
7.13211E-2,62.146001159,0.63751669,0.1,1,0
7.32066E-2,69.46665656,0.643524635,0.083333333,1,0
7.33883E-2,76.805483326,0.644093146,0.066666667,1,0
7.36332E-2,84.168803718,0.644856593,0.05,1,0
7.82967E-2,91.998470764,0.658791934,0.033333333,1,0
8.00153E-2,100,0.663655664,0.016666667,1,0
