background,x,y,PC1,PC2,PC3
background,132.9,82.7,13751.1287645026,-3270.19133182522,71.4279982029822
background,101.5,74.9,13560.194662674,-2047.52508206086,-163.703034188749
background,-28.9,61.7,13455.0057626902,-871.845230549989,-315.555339059741
background,74.3,60.7,-6410.93171133452,-2689.88475119827,1302.20309414606
background,-5.09999999999999,59.7,10214.8072370103,1886.87206672444,-1360.43582928701
background,59.7,58.1,-583.287299429812,-1927.7540711234,817.009029267315
background,9.5,57.7,7513.75060009207,2428.43453679148,-1739.67929406608
background,95.3,56.3,5712.09248944637,3297.42370479611,-1016.38738362922
background,56.1,51.9,8697.84434453753,-766.894671976182,-787.602012562573
background,-1.09999999999999,51.3,12765.6015095175,3195.50715674836,-1138.2596443515
background,98.1,51.1,7614.74905369539,17570.3479970031,-3115.25485305804
background,-4.09999999999999,48.3,12694.3286362381,1366.52700313827,-750.201381315793
background,-10.5,45.3,12932.8410070766,-1242.85259808397,-255.106511219022
background,41.1,43.3,11070.5117219563,-3116.76960538485,590.87335185154
background,41.7,42.3,10894.9180900993,-3122.43402643965,547.097100493121
background,68.3,42.1,9916.99275289293,-1401.15727674296,-223.770075926631
background,86.9,42.1,11889.6959218972,9256.66759520685,-2089.04643560851
background,-19.1,41.7,3171.1458841211,1854.12347420635,834.406880618077
background,37.1,40.3,10701.1172647917,-1958.05776883377,670.00798060026
background,15.7,40.1,12569.2848469742,-938.1788130351,-218.4036598421
background,10.1,34.3,10446.1961110479,-1968.73496462989,-149.221684589967
background,-39.7,32.9,4682.33035608893,-1258.6784533995,1277.95279320368
background,49.7,29.7,8583.67671923768,-2642.42020688967,1296.26532962017
background,53.3,29.5,8797.98201105765,-1505.84678618381,926.674769147573
background,-39.3,25.5,9516.08989192961,-2698.27326566049,1107.09016489833
background,-1.69999999999999,21.3,6662.80963397179,1394.95387492017,1986.36852292584
background,8.5,17.5,8386.95088069569,-1977.53051599882,1682.99744251453
background,68.3,17.1,9545.32270568212,-2812.01491289567,1162.62003110063
background,11.3,10.1,11000.6511411221,1412.12196719171,418.086748800268
background,-11.3,9.5,10345.9541065359,157.752107593769,756.743234859362
background,-1.69999999999999,6.09999999999999,12493.03871365,21.9099189378133,8.98169927708713
background,116.5,5.69999999999999,13099.2329718083,-2672.19698299964,-257.06712984027
background,17.1,3.69999999999999,13994.7111827081,1805.50458923965,-767.25292541871
background,20.7,2.09999999999999,13946.9119991211,-1300.08311635877,-238.820146122954
background,19.7,1.3,13973.5161824805,366.467488746951,-522.048639287497
background,-18.9,-0.100000000000009,13956.2256692316,662.676639018144,-571.917852588931
background,36.3,-1.90000000000001,13942.7367312633,-2041.1502023666,-109.834936098862
background,15.7,-2.10000000000001,14004.2755573903,2204.05876583408,-833.801922790863
background,-23.7,-6.7,12495.7537923808,-235.714772086872,-244.65321539319
background,9.70000000000002,-9.30000000000001,12135.348971584,1979.0414932127,-398.029171507199
background,-28.7,-20.5,10256.5653340673,-434.219347159242,342.699120730952
background,-1.5,-31.3,6575.2518634844,-358.750009734481,-66.6178232192564
background,-24.7,-33.1,-1483.53451058525,-1595.6837008061,2175.56587997793
background,-1.29999999999998,-43.3,8766.26476783446,4685.4152974541,-8.78744952232848
background,31.3,-43.3,7611.29140017989,2403.95071908954,525.710847337838
background,-29.7,-46.1,12401.377611581,-1856.28617609954,317.222692101235
background,-3.29999999999998,-57.3,11701.2577007919,-2217.28811138489,-129.145010620398
background,43.5,-68.3,-16804.9885401656,5664.16857346885,-3688.26502339364
background,96.5,-69.5,-10875.9615497708,-1974.129363254,-2576.49385639085
background,90.9,-72.1,-76980.2358691346,-606.008845190852,2022.2333956326
background,82.5,-72.3,-65602.7092517435,-1923.37688036121,-1824.81296514504
background,24.9,-72.7,-24517.4384556285,-2658.23581564907,-3510.29825073387
background,92.3,-73.3,-76976.0678029279,-344.849250259741,1977.85112486984
background,14.5,-73.9,-22048.8547602241,-3284.08841694635,-3400.10820767495
background,89.5,-74.9,-69396.8334933183,-764.632478177338,200.735089682136
background,36.3,-76.5,-64486.5401581537,-2374.55651753586,-4150.39196711442
background,-28.5,-78.5,13186.3188180945,-3282.70615508431,-59.8396125613353
background,86.3,-78.9,-82011.8364963099,-4425.15135686011,-16592.0335246458
background,68.7,-79.1,-107852.148637934,2312.0281595224,2855.12032647429
background,-16.3,-79.3,-87065.762082677,-3371.15121225325,-10053.987785312
