X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-54.1515,36.6608,train,0.12557149908666343,58.36201454458881,0.5921030410724114
-168.9006,-56.5336,train,0.09640975955245173,43.56478456833406,0.5270730485803984
