X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-40.8758,36.1436,train,1.2406464040774305E8,100.0,0.9999999996764747
0.5533,36.0223,train,0.22529462182457496,100.0,0.8487825328959862
77.9262,56.7389,train,7.269316145899323E-4,0.13886992222850877,0.017788616400058768
-40.7807,36.1015,train,1.2406464040774305E8,100.0,0.9999999996764747
57.2682,40.9914,train,0.04295285532677119,53.08517133308845,0.5169380608957563
1.2819,37.671,train,0.08673508684907305,81.81167271240906,0.6836362993212184
1.3308,35.7007,train,0.22599342854416027,100.0,0.8491795989617988
12.5009,-39.3696,train,0.026992955837430853,36.35050382121007,0.4020936749978583
0.71,35.9525,train,0.2253772225112666,100.0,0.8488295760138985
28.916,11.0942,train,0.01675874297309279,20.336688703460297,0.2945463163073387
0.6689,35.7614,train,0.22599342854416027,100.0,0.8491795989617988
126.5422,51.0326,train,0.0019805498176823245,1.4447120487312761,0.04702315547347315
13.9068,40.34,train,0.1615027622683984,93.05500835611595,0.8009427976796388
13.7672,40.6559,train,0.16149928702178884,93.05448576313078,0.8009393669021244
12.9759,40.4924,train,0.16150255148817938,93.05497665987212,0.8009425895999226
30.2265,15.069,train,0.04753526080572413,61.6885344771714,0.5421861719581379
