X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
73.899,42.4236,train,0.031097152468514425,60.50834994646308,0.5362671146036079
31.9863,-31.4955,train,0.010307580443679253,12.113910667181074,0.27709588558393894
9.177,40.6294,train,0.024030958962621973,50.69088594371996,0.4719171803414396
19.7184,43.5586,train,0.023227960647997113,48.411839922318485,0.46345632242598234
10.7649,37.8912,train,0.1223714388319836,100.0,0.8198406746744966
113.0814,60.9084,train,0.057465729032528744,73.03578151537388,0.6812226225874676
74.5215,42.7568,train,0.04521649586004521,66.85027212005684,0.6270704565724512
17.5927,37.0722,train,0.09139597712101652,100.0,0.7726628935483689
64.9409,56.1607,train,0.09513232917939585,100.0,0.779623950087205
9.6866,41.3584,train,0.062397515010157556,75.90360799748973,0.6988300535572874
75.5721,40.2258,train,0.10081554379330597,100.0,0.7894311542262049
100.5848,59.3909,train,0.10695097131422553,100.0,0.7990838038397187
74.1883,42.2488,train,0.04003927872440674,64.54871055235296,0.5982234751169943
74.7289,39.9446,train,0.10603574770466659,100.0,0.7977004613956217
94.399,47.1872,train,0.08394345316917416,100.0,0.7573767184965774
74.0266,42.8759,train,0.031097152468514425,60.50834994646308,0.5362671146036079
87.7626,47.4152,train,0.04537988616402119,66.9274673215724,0.6279135768639583
75.7708,40.196,train,0.057833822623762084,73.24982741144197,0.6826075753294044
44.7861,-61.8712,train,0.041484509024423,65.14396049181113,0.6067156882770922
