X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
80.099,49.5909,train,0.034468054703549,97.54451601033908,0.6220380057109044
119.9502,35.456,train,0.026522442050544177,83.65622816886537,0.5587685672930586
86.7886,54.2751,train,0.03676585463845797,99.26827879869352,0.6370872464688906
88.8679,53.214,train,0.03694588137332123,99.4033380121055,0.6382158483982582
5.6479,39.2556,train,0.02167285606881419,30.117126907473892,0.5085579660617613
5.5091,38.0668,train,0.021678512825088113,30.14759029357413,0.5086231899129613
5.4893,38.0506,train,0.021678512825088113,30.14759029357413,0.5086231899129613
5.5037,38.0611,train,0.021678512825088113,30.14759029357413,0.5086231899129613
88.6257,52.9213,train,0.03694588137332123,99.4033380121055,0.6382158483982582
5.4749,38.0355,train,0.021678512825088113,30.14759029357413,0.5086231899129613
-2.5994,-43.1756,train,0.010004390966953745,6.835983467292752,0.3232663211227638
37.9877,-23.7309,train,0.020741816246383146,23.46411483485406,0.4975816122601733
