background,x,y,PC1,PC2,PC3
background,93.9,85.9,-7323.63617905298,4064.18655470469,-1047.98211833279
background,-2.89999999999998,83.7,4916.9816241172,3477.38422496955,-2336.99968801019
background,-7.29999999999998,82.7,4889.4587238917,2558.79295109531,-2097.89270527753
background,89.1,81.9,-6681.57729034465,3857.63761164053,-1934.89024453195
background,30.9,78.9,4765.25154477491,1266.49157322903,-1805.97606554548
background,-37.9,78.3,4860.45891448271,2271.3069624286,-1786.11855451029
background,-80.5,76.7,5677.99159504876,3655.85199335946,-2340.97406099117
background,36.3,76.3,4306.70656346475,-375.112039949229,-1547.24914356864
background,58.3,76.1,-6133.06604126941,-3298.44860675075,773.834482353063
background,18.1,72.7,5704.17153326439,-243.15404232916,-1397.85827758187
background,30.5,60.1,1015.23572999811,-89.8254843191939,-716.711735040604
background,65.3,58.5,-2075.66666900934,-15383.8778374047,4364.20154066982
background,117.5,57.1,-1103.13642182145,2549.14013047893,-394.848276210783
background,39.5,50.1,2529.78631282509,2808.94806569297,-681.254465316331
background,38.3,49.3,2525.09717733111,2275.86082407518,-560.551723161751
background,43.1,46.9,2384.68259809546,1277.37061520383,-122.692867514106
background,87.1,45.3,1882.19443890768,-10668.8752972677,2229.65213157711
background,87.5,44.9,2887.62746492137,-10606.1217335829,2469.86698263402
background,6.70000000000002,43.7,1088.89172290331,366.044452777062,-192.167623727908
background,54.1,43.7,450.339985398852,1968.90405409106,797.893310363466
background,75.9,40.9,2104.59195464687,3398.40889313686,192.176980237051
background,55.7,38.9,-504.880891623111,2397.25192064325,1031.78414766879
background,19.3,38.7,-7589.94260307828,4443.31754170417,5429.79607121134
background,-1.29999999999998,37.1,-6436.07721306364,-10262.1717108806,6971.21152021623
background,-39.3,24.3,2303.10781913996,1247.98388188851,657.720874582101
background,13.1,23.7,3050.11030596002,-900.29885568675,635.768576569079
background,-17.7,22.5,1751.25549552935,1347.97927615801,1045.12079417015
background,89.9,21.1,3163.56983007309,3881.52219255029,-926.221499876184
background,-30.5,17.9,2425.72066402756,1398.09870154813,1156.25607822352
background,-8.89999999999998,13.1,4313.11010871829,2450.85310953138,-200.372008345643
background,-29.9,9.09999999999999,5539.69202673603,1759.53287438545,-959.298950453298
background,-49.7,7.89999999999999,5753.59315278894,-4918.47352603482,410.242336147179
background,5.5,2.5,6851.68538997896,174.630044150195,-1557.4236177854
background,12.7,2.09999999999999,6865.19275887944,1619.72149192012,-1884.51312446387
background,-45.3,-1.7,6856.61720052988,976.407469370877,-1732.13183468369
background,92.9,-2.5,6877.53716393845,3592.64320049065,-2332.34552883464
background,18.1,-8.5,5269.50300379253,-96.5901839655065,-816.823001121395
background,4.70000000000002,-12.5,3954.50335699817,235.764479608722,495.451615454922
background,-26.5,-28.7,3508.50284116238,378.519604590813,-333.561608245274
background,30.3,-31.5,-3619.50958362549,3425.99609482124,1696.85746184665
background,32.1,-32.9,-3616.28517169247,3792.62359685257,1613.85379954015
background,-11.1,-34.5,-8650.47250454537,499.450032366037,7601.62822810467
background,41.1,-34.5,-4348.73981762198,3455.62976861765,3907.67146412173
background,-28.1,-35.1,-9663.82151738054,3321.2072186597,8900.26403617274
background,17.5,-39.5,149.733650878635,3171.069036138,1430.62163321925
background,19.3,-41.1,267.606753585897,1749.8183373691,1652.92051245928
background,-35.9,-42.5,5418.50647443402,-4815.07968476878,192.928962196928
background,23.9,-42.5,3606.95141979861,-1072.82077138932,146.375390583474
background,-23.5,-42.7,3668.57626613552,3187.95742773036,-287.490351244888
background,84.1,-43.5,2532.54737167225,-1231.5807763957,1045.25317861707
background,53.5,-45.7,4506.83316133856,-789.999057592303,-22.7338676526197
background,38.9,-48.7,4591.44885526561,-6256.0875495245,1013.27414700176
background,16.1,-55.9,6578.17625274176,-4114.90687706038,-561.06684564351
background,20.3,-57.3,6131.65450439279,-4461.54984574615,-508.717816960795
background,20.3,-58.9,6131.47443813396,-4481.97636701338,-504.091598241427
background,56.7,-58.9,5827.18459697871,-7482.14421590178,286.682437584164
background,51.5,-60.7,5506.24916343651,-6948.95464279486,240.723500632749
background,49.1,-64.3,4681.9220190321,253.333141128092,-1434.69510534792
background,57.3,-65.3,4722.3799511661,-845.511240593718,-1240.50912411875
background,122.1,-78.1,-10814.685425249,3866.28765260318,-2056.30430944935
