background,x,y,PC1,PC2,PC3
background,158.9,82.1,5125.34284646905,2328.80678279663,-218.575311196338
background,111.7,81.3,4319.78761660141,2136.56660203735,10.5504734625921
background,171.5,81.3,5452.5139262842,2323.72811129377,-188.874268971831
background,79.7,80.9,5736.69513427117,867.305967711086,-148.342918933997
background,134.3,80.5,4891.11944069333,827.550984943154,-396.691533635092
background,99.5,76.3,4681.86479044304,-365.821256776936,-291.777603726508
background,110.9,73.9,5369.94243316726,2223.26902344898,-236.474693613777
background,82.7,63.7,3722.50541934053,2737.17109246019,-857.084375263562
background,-6.69999999999999,62.5,5173.79591875853,667.33415666487,-280.480696229546
background,27.1,59.5,-5760.14330297525,1682.69488106423,-700.386225453724
background,-34.3,58.5,5340.76423053485,3381.98920410738,-187.046872715391
background,3.5,57.9,5099.92580542249,-2815.21859584763,-424.675434869045
background,4.5,50.9,4581.90726564814,-5198.92687536989,-265.26310110755
background,117.9,47.1,-6891.12231639131,-8874.79289996445,-850.34813732965
background,90.9,42.9,328.776949911247,2899.16927197151,1.80226714268686
background,20.9,38.5,3983.78862550537,2206.29595982458,54.8059957690192
background,-9.29999999999998,36.3,-7791.592966993,-177.167764761937,1124.19108677894
background,-12.7,36.1,-8546.08416913669,-690.343905629779,1232.2068593811
background,17.9,34.5,-3306.56885933608,4630.51975947346,746.642890885861
background,-34.3,30.3,-4327.56707469811,2189.27542857477,981.146255060508
background,13.7,29.5,332.821619208037,4752.04462397817,-328.425626367911
background,-2.5,28.9,590.006635344123,4757.32472297283,-114.553855451162
background,-33.3,23.1,-1003.01542000921,1418.16105961506,1670.61086137579
background,-14.1,21.3,-1710.50083383801,1235.70032055532,1728.88817447607
background,-25.5,20.3,-438.054086045825,-5767.98729719029,1279.0544683109
background,117.9,17.3,37.3884258965129,568.489938206148,424.787441128645
background,78.7,15.7,1235.09226327996,2607.73944000395,296.467816385795
background,82.9,14.3,1822.974493692,1712.74661967008,308.706560579096
background,88.7,14.1,1793.87101092205,588.71812810533,306.41556465719
background,13.5,13.3,59.6904546417758,1866.49936638846,959.884323513732
background,-30.1,4.5,5875.38741864656,-2406.10392381036,-183.802778644958
background,-26.1,1.69999999999999,5784.93202759141,989.202653583396,-149.501862360991
background,-16.1,-5.10000000000001,5533.74065604372,-3798.63115912831,-149.044640875146
background,-18.1,-8.90000000000001,3463.74414653925,-3277.82126740533,255.798897862328
background,6.5,-10.5,4340.52761705109,148.364527443016,-233.803777147393
background,45.7,-10.5,4709.8540400109,4885.95401048365,-274.778887074315
background,24.7,-11.9,2457.22454788348,4385.67781522878,604.954857321079
background,15.9,-13.1,2547.57179254979,1597.22177433594,568.203475188106
background,-26.7,-20.3,212.132694077293,2285.90927223564,904.988674852063
background,24.5,-20.9,1344.42540263433,2658.12253445725,569.680462175183
background,-3.09999999999999,-21.9,1052.25918703392,-6774.81345565831,831.959906184602
background,31.1,-24.3,1973.99705874601,1612.02919284158,55.0486977709386
background,6.30000000000001,-25.7,1888.15287940425,-1929.23618320283,375.752958417033
background,38.9,-27.1,2010.70301804294,1046.75008084922,-194.535148724501
background,0.300000000000011,-30.9,-4436.48849063449,1486.0526132136,-927.86339026421
background,-13.3,-31.1,-6397.14467086498,-3331.62226711925,-921.760783946233
background,-23.9,-34.1,-15193.8123782169,-105.724453501884,4083.07223453352
background,100.1,-39.5,1066.73415227292,4724.41314672222,800.170741968162
background,46.7,-40.1,-2271.41658471664,-669.893627901027,599.391099913916
background,29.7,-42.5,609.31850685406,-6468.33400408371,283.920930379928
background,-6.89999999999998,-43.7,2456.36867842479,-8231.64491396933,113.923390008688
background,61.5,-47.1,-1511.31383004383,1179.17949396269,774.380572030676
background,25.1,-52.1,4544.79955369193,362.259298806182,-255.840315561726
background,79.3,-52.7,1301.86784416386,2762.86872238858,-1129.19498857787
background,42.5,-59.5,2505.83689498564,-2337.312289363,-702.760341161658
background,-2.69999999999999,-60.9,2004.17254196321,2084.78056428486,-822.972987208083
background,68.1,-62.7,-2242.00191428663,3218.91394017353,-1789.00573127045
background,70.5,-62.9,-2238.01239969986,3088.99192889541,-1790.18854156671
background,69.5,-63.7,-2218.69850474271,2459.46916626565,-1795.86203449825
background,3.10000000000002,-65.3,-1835.63333508829,-2572.76613411495,-1674.33332875178
