X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
32.114,9.2479,train,0.035126347822933675,61.74784282264629,0.5686912502427366
32.3254,9.3393,train,0.035126347822933675,61.74784282264629,0.5686912502427366
10.0454,41.646,train,0.03925238151521504,70.35407142059658,0.5956985764117437
102.8431,49.1864,train,0.05673427688516365,93.16383159159261,0.6804717325018326
32.495,9.4316,train,0.03518709328692634,61.84854638209641,0.5691150090808135
9.9871,41.6435,train,0.03925238151521504,70.35407142059658,0.5956985764117437
31.954,8.993,train,0.035126347822933675,61.74784282264629,0.5686912502427366
10.0706,41.6449,train,0.03925238151521504,70.35407142059658,0.5956985764117437
32.6146,9.4588,train,0.03518709328692634,61.84854638209641,0.5691150090808135
32.2081,9.1547,train,0.035126347822933675,61.74784282264629,0.5686912502427366
103.0227,47.1411,train,0.06664621901349409,98.58500715294707,0.7144223402545044
10.0664,41.6462,train,0.03925238151521504,70.35407142059658,0.5956985764117437
51.0239,47.619,train,0.03289925807972605,58.88018695823805,0.5525581485976743
86.0137,16.3077,train,0.02814561916768693,48.518050617223395,0.5137349679060974
