Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.59778E-3,0.959777901,0.36076165,1,0,0
1.07488E-2,2.03465961,0.387271507,0.983333333,0,0
1.09675E-2,3.13141148,0.392061847,0.966666667,0,0
1.11176E-2,4.243173096,0.3953064,0.95,0,0
1.1373E-2,5.380475905,0.400748574,0.933333333,0,0
1.19044E-2,6.57091147,0.411761722,0.916666667,0,0
1.21281E-2,7.783719848,0.416278889,0.9,0,0
1.21605E-2,8.999774832,0.416928634,0.883333333,0,0
1.25197E-2,10.251748187,0.424021656,0.866666667,0,0
1.31076E-2,11.562510551,0.435265973,0.85,0,0
1.31512E-2,12.877634265,0.436082681,0.833333333,0,0
1.34277E-2,14.220405351,0.441205491,0.816666667,0,0
1.35527E-2,15.575677374,0.44349137,0.8,0,0
1.36518E-2,16.94085471,0.445289386,0.783333333,0,0
1.38926E-2,18.330119418,0.449613631,0.766666667,0,0
1.43277E-2,19.762887281,0.457254999,0.75,0,0
1.44288E-2,21.205765132,0.45900054,0.733333333,0,0
1.44585E-2,22.651615539,0.459511633,0.716666667,0,0
1.44747E-2,24.099085999,0.459789774,0.7,0,0
1.4763E-2,25.575383811,0.464691606,0.683333333,0,0
1.48563E-2,26.018683508,0.466258801,0.666666667,0,0
1.50803E-2,27.083414874,0.469985716,0.666666667,0.25,0
1.51101E-2,28.594427735,0.470477797,0.65,0.25,0
1.53965E-2,30.13407289,0.475156836,0.633333333,0.25,0
1.5982E-2,31.732270761,0.48447253,0.616666667,0.25,0
1.60796E-2,33.340235494,0.485994344,0.6,0.25,0
1.6184E-2,34.958632972,0.487610019,0.583333333,0.25,0
1.61864E-2,36.577272859,0.487647438,0.566666667,0.25,0
1.64704E-2,38.224313816,0.491994133,0.55,0.25,0
1.70399E-2,39.928307178,0.500492002,0.533333333,0.25,0
1.71016E-2,41.638468157,0.501395242,0.516666667,0.25,0
1.71104E-2,43.349506905,0.501523525,0.5,0.25,0
1.74387E-2,45.09338093,0.506275312,0.483333333,0.25,0
1.75415E-2,46.847530614,0.507743807,0.466666667,0.25,0
1.75579E-2,48.603325311,0.507978086,0.45,0.25,0
1.75832E-2,50.361645672,0.50833735,0.433333333,0.25,0
1.78456E-2,52.146209004,0.51203948,0.416666667,0.25,0
1.8053E-2,53.95150881,0.514925603,0.4,0.25,0
1.81075E-2,55.762261682,0.515678905,0.383333333,0.25,0
1.81489E-2,56.369293284,0.516248845,0.366666667,0.25,0
1.82318E-2,57.58543979,0.517386654,0.366666667,0.5,0
1.83622E-2,59.421659102,0.519166158,0.35,0.5,0
1.83633E-2,61.257987501,0.519180988,0.333333333,0.5,0
1.86045E-2,63.118437617,0.522437903,0.316666667,0.5,0
1.87709E-2,64.995524787,0.524658648,0.3,0.5,0
1.90137E-2,66.89689221,0.527862805,0.283333333,0.5,0
1.91736E-2,68.814253413,0.529949939,0.266666667,0.5,0
1.9248E-2,70.739052156,0.530914239,0.25,0.5,0
1.95357E-2,72.692623722,0.534607761,0.233333333,0.5,0
1.95403E-2,74.64665061,0.534665743,0.216666667,0.5,0
1.99628E-2,76.642932941,0.539984461,0.2,0.5,0
2.02678E-2,78.66971487,0.543748531,0.183333333,0.5,0
2.07278E-2,80.742494471,0.549310194,0.166666667,0.5,0
2.0803E-2,82.822790152,0.550206114,0.15,0.5,0
2.09187E-2,84.519960417,0.551579157,0.133333333,0.5,0
2.09458E-2,84.917373793,0.551899462,0.133333333,0.75,0
2.11249E-2,87.029859268,0.554003199,0.116666667,0.75,0
2.11506E-2,89.144917117,0.55430387,0.1,0.75,0
2.1409E-2,91.285813318,0.557301641,0.083333333,0.75,0
2.14916E-2,93.43496864,0.558251378,0.066666667,0.75,0
2.14948E-2,95.584448805,0.55828865,0.05,0.75,0
2.15426E-2,95.770914612,0.558836667,0.033333333,0.75,0
2.20606E-2,97.79051232,0.56468624,0.033333333,1,0
2.20949E-2,100,0.565067451,0.016666667,1,0
